step,reward,win_rate,mean_steps
205,1.599056603773585,0.0,26.34375
10325,7.027122641509434,0.0,19.5
20429,6.949292452830188,0.0,19.5
30499,6.873820754716981,0.0,19.125
40633,6.964622641509433,0.0,19.5625
50745,7.079009433962264,0.0,19.5
60863,6.909198113207546,0.0,19.40625
70903,7.288915094339623,0.0,19.875
80912,6.964622641509434,0.0,19.375
90912,6.669811320754717,0.0,18.875
100935,7.15683962264151,0.0,19.84375
111086,6.9209905660377355,0.0,19.6875
121129,6.9834905660377355,0.0,19.46875
131152,7.1084905660377355,0.0,19.6875
141198,7.577830188679245,0.03125,19.96875
151227,7.556603773584905,0.03125,19.84375
161250,6.995283018867925,0.0,19.75
171378,6.939858490566038,0.0,19.5625
181435,6.97877358490566,0.0,19.3125
191439,6.9245283018867925,0.0,19.1875
201557,7.061320754716981,0.0,19.53125
211645,7.074292452830188,0.0,20.03125
221687,7.0200471698113205,0.0,19.65625
231706,7.100235849056604,0.0,19.65625
241713,7.418632075471698,0.0,20.0
251747,7.1049528301886795,0.0,19.84375
261755,7.338443396226415,0.0,19.875
271794,7.0023584905660385,0.0,19.28125
281912,7.244103773584905,0.0,19.84375
291914,7.168632075471699,0.0,19.875
301985,7.07311320754717,0.0,19.34375
312049,7.126179245283019,0.0,19.6875
322108,7.15566037735849,0.0,19.59375
332161,7.20872641509434,0.0,19.875
342185,7.683962264150944,0.0,20.28125
352187,6.9575471698113205,0.0,19.4375
362331,7.97877358490566,0.03125,20.375
372455,7.099056603773585,0.0,19.65625
382532,7.244103773584906,0.0,19.84375
392589,7.1851415094339615,0.0,19.84375
402613,7.035377358490566,0.0,19.53125
412676,7.376179245283018,0.0,19.9375
422783,7.283018867924529,0.0,19.96875
432874,7.477594339622641,0.03125,19.65625
443013,7.616745283018869,0.0,20.375
453055,7.488207547169811,0.0,20.1875
463106,7.053066037735849,0.0,19.5625
473163,7.779481132075472,0.03125,19.84375
483319,6.964622641509434,0.0,19.65625
493362,7.2924528301886795,0.0,19.53125
503516,7.642688679245284,0.0,20.125
513527,7.173349056603774,0.0,19.34375
523653,7.298349056603774,0.0,19.625
533753,7.264150943396226,0.0,19.40625
543817,7.284198113207546,0.0,19.625
553954,6.798349056603774,0.0,18.90625
563979,7.5165094339622645,0.0,20.28125
574136,7.66627358490566,0.0,20.25
584183,7.66627358490566,0.0,20.65625
594222,7.084905660377359,0.0,19.1875
604278,7.590801886792454,0.0,20.0625
614317,6.6415094339622645,0.0,19.09375
624356,7.433962264150944,0.0,19.875
634486,7.990566037735849,0.03125,19.875
644632,8.110849056603774,0.03125,20.46875
654731,7.492924528301887,0.0,19.53125
664838,8.027122641509434,0.03125,19.84375
674854,7.66627358490566,0.0,19.8125
684947,7.764150943396226,0.0,19.46875
695081,7.408018867924529,0.0,19.1875
705229,7.65566037735849,0.0,19.5625
715335,7.65566037735849,0.0,19.3125
725459,7.794811320754718,0.0,19.625
735461,8.216981132075471,0.03125,20.34375
745609,7.682783018867925,0.0,19.90625
755751,7.962264150943397,0.0,20.0
765873,7.825471698113208,0.03125,19.4375
775945,7.930424528301887,0.0,20.0625
785965,7.859669811320755,0.0,19.8125
796100,7.694575471698114,0.0,19.96875
806145,7.681603773584906,0.0,19.78125
816263,7.70872641509434,0.0,19.75
826284,7.9658018867924545,0.0,20.03125
836286,8.195754716981131,0.0,20.6875
846427,7.570754716981132,0.0,19.625
856555,7.7040094339622645,0.03125,19.53125
866677,7.731132075471699,0.0,19.3125
876749,8.477594339622643,0.0625,20.09375
886755,8.07429245283019,0.0,20.0625
896842,7.66745283018868,0.0,19.84375
906844,7.800707547169811,0.0,19.875
916989,7.634433962264152,0.0,19.6875
927055,8.27004716981132,0.0,20.53125
937206,7.801886792452831,0.0,19.9375
