step,reward,win_rate,mean_steps
368,3.9410553892215567,0.0,47.375
10661,3.941944236526946,0.0,51.09375
21007,5.744854041916167,0.0,82.5625
31305,6.651805763473053,0.0,42.15625
41635,6.785647455089821,0.0,41.0625
51906,6.674775449101796,0.0,40.125
61916,6.742982784431138,0.0,41.25
71967,6.488351422155689,0.0,41.84375
82163,6.522408308383234,0.0,40.71875
92372,5.871678517964072,0.0,39.375
102583,6.2658589071856285,0.0,40.59375
112892,6.2834955089820355,0.0,40.40625
123171,6.288968937125748,0.0,40.03125
133244,6.378742514970059,0.0,39.90625
143259,6.295845808383234,0.0,40.15625
153566,6.41162986526946,0.0,40.5625
163598,6.5071107784431135,0.0,40.03125
173681,6.5421968562874255,0.0,40.34375
183760,6.667430763473053,0.0,40.5
193870,6.825785928143713,0.0,41.28125
204142,6.772829341317365,0.0,40.8125
214344,6.6081586826347305,0.0,40.53125
224538,6.906717814371257,0.0,42.0625
234842,6.930950598802395,0.0,40.8125
245016,6.828265344311378,0.0,41.0
255061,6.742561751497006,0.0,41.375
265061,6.866345434131737,0.0,41.71875
275142,7.234281437125748,0.0,45.84375
285437,7.0729322604790426,0.0,41.75
295458,7.558710703592813,0.0,41.5625
305727,8.131502619760475,0.0,56.78125
315727,8.072558008982035,0.0,49.625
326030,7.693862275449101,0.0,46.9375
336185,8.087107035928142,0.0,52.9375
346508,8.345340568862273,0.0,54.09375
356754,8.278255988023949,0.0,56.25
366783,8.393993263473051,0.0,68.1875
376896,8.531203218562872,0.0,61.96875
386920,7.601515718562874,0.0,45.15625
396978,8.224223428143711,0.0,55.4375
407105,8.622848053892213,0.0,62.6875
417825,8.05379865269461,0.0,46.125
428004,8.630988023952092,0.0,69.59375
438006,7.986433383233531,0.0,50.65625
448321,7.938201721556886,0.0,51.84375
458520,7.316289296407185,0.0,46.4375
468566,7.564698727544909,0.0,53.3125
478604,7.781062874251496,0.0,49.125
488933,7.9706680389221525,0.0,52.125
499016,7.568534805389222,0.0,48.0625
509121,7.21500748502994,0.0,42.59375
519451,7.241111526946106,0.0,47.875
529940,7.791541916167663,0.0,55.0
540042,8.329294535928142,0.0,50.5
