step,reward,win_rate,mean_steps
1861560,0.875,0.9375,103.59375
1872027,0.78125,0.875,110.8125
1882663,0.9375,0.96875,109.9375
1893009,0.9375,0.96875,116.34375
1903395,0.84375,0.90625,108.4375
1914046,0.71875,0.84375,120.15625
1924583,0.9375,0.9375,112.53125
1935045,0.71875,0.84375,117.34375
1945337,0.8125,0.90625,107.96875
1956118,0.78125,0.875,109.9375
1966833,1.0,1.0,111.1875
1977326,0.84375,0.90625,105.75
1987950,0.90625,0.9375,109.375
1998140,0.65625,0.8125,113.0625
2008774,0.8125,0.875,122.71875
2019491,0.875,0.90625,119.53125
2029586,0.84375,0.90625,115.0
2039769,0.625,0.78125,118.75
2050286,0.59375,0.71875,120.25
2060790,0.65625,0.8125,123.1875
2070829,0.8125,0.90625,107.25
2081731,0.75,0.84375,118.75
2091735,1.0,1.0,115.0
2102701,0.90625,0.9375,115.0625
2112875,0.9375,0.96875,113.8125
2123222,0.84375,0.90625,118.59375
2133387,0.71875,0.8125,120.53125
2144006,0.90625,0.9375,116.71875
2154205,0.65625,0.8125,119.9375
2164232,0.96875,0.96875,122.53125
2174274,0.78125,0.875,127.78125
2184567,0.96875,0.96875,113.59375
2194813,0.8125,0.875,125.09375
2205037,0.78125,0.84375,117.53125
2215803,0.9375,0.96875,121.375
2226561,0.84375,0.875,124.96875
2237024,0.9375,0.9375,115.0625
2247655,0.65625,0.8125,112.625
2257682,0.84375,0.875,121.5625
2268614,0.9375,0.96875,109.25
2278793,0.9375,0.96875,106.15625
2289563,0.90625,0.9375,119.875
2300380,0.84375,0.90625,111.9375
2310539,0.9375,0.96875,112.8125
2320956,0.875,0.90625,113.65625
2331224,0.875,0.9375,110.03125
2341646,0.9375,0.96875,108.09375
2351880,0.8125,0.90625,99.625
2362184,0.875,0.9375,104.40625
2372443,1.0,1.0,101.28125
2382718,0.96875,0.96875,106.875
2392870,0.875,0.90625,106.125
2403194,0.9375,0.9375,108.71875
2413513,0.9375,0.96875,105.6875
2424242,0.84375,0.875,111.59375
2435047,1.0,1.0,104.21875
2445740,0.84375,0.875,111.78125
2455903,0.875,0.90625,104.15625
2466432,0.8125,0.875,107.5625
2476571,0.875,0.90625,108.65625
2486660,0.78125,0.875,102.75
2496759,0.84375,0.875,105.5625
2507025,0.90625,0.9375,96.5
2517203,0.9375,0.9375,102.40625
2527886,0.96875,0.96875,94.6875
2538277,0.8125,0.875,102.0
2548338,0.84375,0.90625,92.8125
2558652,0.96875,0.96875,96.75
2569077,0.8125,0.875,92.3125
2579562,0.9375,0.9375,96.9375
2590199,0.9375,0.96875,91.8125
2600694,0.875,0.90625,93.53125
2610762,0.875,0.90625,94.53125
2621115,0.8125,0.875,90.8125
2631414,0.90625,0.9375,87.71875
2641859,0.875,0.875,95.5
2652207,0.90625,0.90625,86.125
2662388,0.78125,0.875,82.90625
2672500,0.96875,0.96875,82.0625
2683034,0.8125,0.90625,79.4375
2693429,0.96875,0.96875,84.53125
2703561,0.96875,0.96875,86.1875
2713715,0.78125,0.875,79.28125
2723771,0.9375,0.96875,75.09375
2734185,0.53125,0.75,76.5
2744487,-0.40625,0.28125,70.84375
2754681,0.1875,0.59375,69.9375
2764764,-0.625,0.1875,65.0625
2774807,-0.84375,0.0625,65.3125
2785193,-0.8125,0.09375,65.78125
2795530,-0.78125,0.09375,68.78125
2805784,-0.5625,0.21875,66.03125
2816099,0.9375,0.96875,72.09375
2826489,0.84375,0.90625,67.53125
2836569,0.96875,0.96875,69.84375
2846680,0.90625,0.9375,71.3125
2856810,0.96875,0.96875,69.84375
2866935,0.9375,0.9375,73.4375
2877342,0.875,0.9375,66.96875
2887489,0.96875,0.96875,68.3125
2897821,0.90625,0.9375,71.0
2907859,0.9375,0.96875,66.21875
2918330,0.9375,0.9375,71.34375
2928882,0.90625,0.9375,73.0625
2939042,0.9375,0.96875,65.0625
2949170,0.84375,0.875,74.875
2959357,1.0,1.0,67.125
2969531,1.0,1.0,66.65625
2979997,1.0,1.0,67.15625
2990153,1.0,1.0,62.34375
3000175,0.9375,0.96875,64.15625
3010179,1.0,1.0,63.8125
3020416,0.96875,0.96875,65.03125
3030860,0.9375,0.96875,62.5
3041237,0.9375,0.96875,59.40625
414,-0.625,0.0,113.40625
414,-0.625,0.0,113.40625
10415,-0.9375,0.0,59.71875
20810,-0.65625,0.0,105.09375
30965,-0.6875,0.0,96.96875
41253,-0.78125,0.0,81.09375
51320,-0.5625,0.0,111.90625
61576,-0.65625,0.0,108.875
71679,-0.40625,0.0625,122.875
82203,-0.625,0.0,115.25
92905,-0.5,0.03125,117.9375
103733,-0.5625,0.0,121.4375
115000,-0.59375,0.0,123.625
125747,-0.6875,0.0,106.15625
136673,-0.375,0.0,139.53125
147357,-0.53125,0.0,123.5
158689,-0.46875,0.0,128.9375
168916,-0.625,0.0,116.40625
179649,-0.625,0.0,116.34375
189835,-0.3125,0.03125,145.0625
200138,-0.3125,0.0,149.65625
211008,-0.4375,0.0,133.5
222184,-0.4375,0.0,138.34375
233303,-0.46875,0.0,135.09375
243366,-0.53125,0.0,129.96875
254183,-0.34375,0.0,146.59375
264430,-0.53125,0.0,130.0
275513,-0.4375,0.0,137.5
286051,-0.46875,0.0,136.75
296556,-0.53125,0.0,136.65625
307377,-0.3125,0.0,152.71875
317702,-0.4375,0.0,142.84375
328617,-0.28125,0.0,152.375
338693,-0.28125,0.0,155.65625
349087,-0.25,0.0,157.5625
359359,-0.28125,0.0,156.125
369681,-0.40625,0.0,135.53125
380322,-0.34375,0.0,142.3125
390483,-0.28125,0.03125,145.5
400756,-0.34375,0.0625,134.25
410963,-0.4375,0.03125,125.1875
421053,-0.0625,0.15625,139.84375
431972,-0.34375,0.03125,141.65625
442713,-0.1875,0.0625,148.40625
452889,-0.09375,0.1875,130.6875
463649,-0.03125,0.28125,123.84375
473660,0.15625,0.375,115.96875
484636,0.25,0.40625,118.875
495349,0.15625,0.3125,129.78125
506109,-0.21875,0.1875,117.0625
516735,0.125,0.40625,104.6875
527420,0.1875,0.34375,126.625
537882,0.4375,0.5625,100.53125
548646,0.0625,0.21875,137.09375
558857,0.3125,0.4375,115.25
569042,0.21875,0.375,123.0625
579305,0.3125,0.46875,109.71875
589822,-0.3125,0.03125,142.09375
600712,0.15625,0.375,110.15625
611111,0.15625,0.375,114.5625
621452,0.1875,0.53125,80.25
632241,0.25,0.4375,110.625
642715,0.59375,0.6875,86.53125
653096,0.46875,0.625,92.53125
663452,0.5625,0.65625,91.53125
673642,0.75,0.84375,64.78125
684324,0.25,0.375,122.21875
694991,0.6875,0.84375,63.78125
705363,0.625,0.71875,80.75
715894,0.71875,0.75,84.625
726132,0.6875,0.71875,90.21875
736419,0.6875,0.6875,95.09375
746888,0.75,0.75,86.75
757358,0.65625,0.71875,80.0
767604,0.84375,0.90625,62.46875
777846,0.78125,0.8125,76.15625
788434,0.6875,0.78125,72.6875
798754,0.84375,0.875,66.90625
808964,0.96875,0.96875,58.28125
819347,0.9375,0.9375,59.71875
829661,0.90625,0.9375,62.03125
840249,0.875,0.875,71.375
850737,0.96875,0.96875,60.90625
860785,0.96875,0.96875,58.375
871081,0.9375,0.96875,54.125
881240,0.875,0.9375,55.09375
891680,1.0,1.0,60.875
902058,0.90625,0.9375,60.1875
912384,1.0,1.0,57.3125
922429,0.96875,0.96875,57.46875
932671,0.9375,0.96875,56.25
942765,0.8125,0.90625,60.1875
952903,1.0,1.0,54.8125
962942,0.9375,0.96875,60.34375
973517,0.9375,0.96875,59.4375
983876,0.9375,0.96875,57.34375
994326,0.875,0.9375,56.59375
1004592,0.9375,0.96875,55.78125
1014926,0.9375,0.96875,55.3125
1025207,0.96875,0.96875,63.28125
1035436,1.0,1.0,53.40625
1045732,1.0,1.0,57.28125
1056117,0.9375,0.96875,59.15625
1066516,1.0,1.0,56.78125
1076624,1.0,1.0,58.40625
1086707,1.0,1.0,57.3125
1096897,1.0,1.0,56.0625
1107317,0.96875,0.96875,60.96875
1117533,0.9375,0.96875,57.9375
1127693,1.0,1.0,54.5
1137773,1.0,1.0,57.625
1148129,0.9375,0.96875,57.21875
1158300,0.875,0.9375,58.9375
1168356,0.96875,0.96875,60.8125
1178499,1.0,1.0,56.75
1188652,0.9375,0.96875,58.375
1199131,0.96875,0.96875,59.21875
1209325,0.875,0.90625,64.1875
1219565,0.9375,0.96875,58.0625
1229683,0.78125,0.84375,68.75
1240043,0.96875,0.96875,60.28125
1250219,1.0,1.0,57.75
1260558,1.0,1.0,52.875
1270888,1.0,1.0,56.78125
1281090,1.0,1.0,56.0
1291390,1.0,1.0,56.28125
1301581,0.9375,0.96875,55.21875
1311852,0.96875,0.96875,57.1875
1322009,0.9375,0.96875,53.53125
1332193,1.0,1.0,53.84375
1342563,1.0,1.0,55.65625
1353015,1.0,1.0,56.0
1363177,1.0,1.0,54.34375
1373418,1.0,1.0,55.21875
1383648,1.0,1.0,56.09375
1394076,1.0,1.0,57.8125
1404529,1.0,1.0,53.0
1414571,1.0,1.0,57.0
1424840,1.0,1.0,57.625
1435077,0.96875,0.96875,59.59375
1445312,1.0,1.0,54.34375
1455419,1.0,1.0,55.90625
1465991,1.0,1.0,54.40625
1476377,1.0,1.0,54.875
1486457,0.9375,0.9375,61.1875
1496565,1.0,1.0,55.59375
1506931,1.0,1.0,53.9375
1516973,1.0,1.0,55.65625
1527011,0.96875,0.96875,60.09375
1537270,1.0,1.0,54.59375
1547651,1.0,1.0,56.53125
1558033,1.0,1.0,54.65625
1568410,1.0,1.0,54.8125
1578593,1.0,1.0,54.53125
1588708,1.0,1.0,55.0
1598767,0.96875,0.96875,57.96875
1608865,1.0,1.0,56.5
1619046,0.9375,0.96875,55.90625
1629050,0.90625,0.90625,63.78125
1639466,1.0,1.0,54.875
1649869,1.0,1.0,56.375
1659987,1.0,1.0,55.71875
1670268,0.90625,0.9375,62.46875
1680600,1.0,1.0,54.90625
1690992,0.96875,0.96875,55.1875
1701442,1.0,1.0,57.28125
1711717,1.0,1.0,54.34375
1721767,1.0,1.0,55.53125
1731800,0.9375,0.96875,54.78125
1741995,0.96875,0.96875,57.78125
1752129,0.9375,0.96875,58.21875
1762425,0.96875,0.96875,58.375
1772721,1.0,1.0,54.3125
1782997,1.0,1.0,54.53125
1793289,1.0,1.0,53.375
1803840,0.9375,0.9375,61.625
1814069,1.0,1.0,53.25
1824384,1.0,1.0,55.3125
1834898,1.0,1.0,56.78125
1845112,1.0,1.0,54.0
1855472,1.0,1.0,55.65625
1865606,1.0,1.0,55.90625
1875781,1.0,1.0,53.65625
1886221,0.96875,0.96875,58.3125
1896560,1.0,1.0,55.03125
1906855,1.0,1.0,53.15625
1917393,1.0,1.0,53.375
1927806,0.96875,0.96875,58.84375
1938001,0.96875,0.96875,57.1875
1948134,1.0,1.0,53.71875
1958369,0.96875,0.96875,59.125
1968388,1.0,1.0,53.75
1978643,1.0,1.0,54.71875
1988955,1.0,1.0,53.5
1999294,0.9375,0.96875,54.4375
2009587,0.96875,0.96875,57.125
2019597,0.9375,0.96875,55.21875
2029836,1.0,1.0,53.75
2039955,0.9375,0.96875,55.28125
2050047,0.9375,0.9375,60.3125
2060093,0.9375,0.96875,55.75
2070429,1.0,1.0,51.75
2080604,1.0,1.0,56.875
2090746,1.0,1.0,55.21875
2100966,1.0,1.0,53.78125
2111093,1.0,1.0,53.4375
2121105,1.0,1.0,53.125
2131328,1.0,1.0,56.0
2141406,1.0,1.0,55.25
2151545,1.0,1.0,55.65625
2161703,0.1875,0.34375,127.375
2172527,-0.59375,0.03125,127.25
2183135,0.53125,0.625,96.84375
2193465,1.0,1.0,53.28125
2203668,0.9375,0.96875,54.8125
2213677,1.0,1.0,54.46875
2223998,1.0,1.0,52.875
2234061,1.0,1.0,51.46875
2244162,1.0,1.0,53.40625
2254428,0.9375,0.96875,56.1875
2264776,1.0,1.0,54.75
2274808,1.0,1.0,56.75
2284858,1.0,1.0,54.1875
2295151,1.0,1.0,55.75
2305195,0.96875,0.96875,57.78125
2315503,1.0,1.0,53.5625
2325576,0.9375,0.9375,62.53125
2335906,1.0,1.0,53.4375
2346262,0.9375,0.96875,55.53125
2356664,0.875,0.90625,62.46875
2366748,1.0,1.0,54.3125
2376945,0.9375,0.9375,62.5
2387421,1.0,1.0,55.375
2397749,0.9375,0.9375,64.875
2407846,0.9375,0.96875,56.53125
2417908,0.875,0.9375,56.75
2428055,1.0,1.0,54.21875
2438423,1.0,1.0,55.5
2448636,0.96875,0.96875,59.875
2459043,1.0,1.0,55.03125
2469631,0.96875,0.96875,60.03125
2479672,0.8125,0.90625,56.96875
2490232,1.0,1.0,55.84375
2500592,1.0,1.0,56.03125
2510843,0.96875,0.96875,58.9375
2521302,1.0,1.0,57.09375
