step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
51542,0.077006496489048,0.010325898416340351,0.010325898416340351,1.6484375,11.8671875,1.0,0.0002768582198768854,0.0031340005807578564
52144,0.07411950081586838,0.009724421426653862,0.009724421426653862,1.546875,11.8984375,1.0,0.00026989265461452305,0.002951610367745161
52280,0.0761907771229744,0.3135276734828949,0.3135276734828949,1.5859375,11.796875,1.0,0.0002903343993239105,0.0031560068018734455
52889,0.07208853960037231,0.2422962784767151,0.2422962784767151,1.5703125,11.828125,1.0,0.0002770969003904611,0.002972372341901064
88701,0.09979384392499924,0.011811420321464539,0.011811420321464539,1.7890625,11.5546875,1.0,0.00030854015494696796,0.003615394700318575
90934,0.10313662141561508,0.012239036150276661,0.012239036150276661,1.8125,11.390625,1.0,0.00030605174833908677,0.003671902697533369
92225,0.10137473791837692,0.23657353222370148,0.23657353222370148,1.7109375,11.3203125,1.0,0.00032939997618086636,0.003935875371098518
112630,0.11160203814506531,0.013593297451734543,0.013593297451734543,1.765625,11.046875,1.0,0.00032549037132412195,0.0037970757111907005
94987,0.10742069035768509,0.21816301345825195,0.21816301345825195,1.625,11.203125,1.0,0.0003233635798096657,0.003925694152712822
133188,0.11930743604898453,0.013415812514722347,0.013415812514722347,1.8125,10.9140625,1.0,0.00034444345510564744,0.004133563954383135
121640,0.1271224468946457,0.3233691155910492,0.3233691155910492,1.625,10.4609375,1.0,0.00035756060970015824,0.004536862019449472
148528,0.1516011506319046,0.01749875396490097,0.01749875396490097,1.9921875,10.3359375,1.0,0.0003991579869762063,0.005109972786158323
156596,0.15914398431777954,0.017765235155820847,0.017765235155820847,2.0,10.21875,1.0,0.00041561160469427705,0.005328593775629997
165116,0.16201680898666382,0.018760742619633675,0.018760742619633675,1.9375,10.140625,1.0,0.0004268763877917081,0.005266830325126648
146758,0.12938044965267181,0.2559289336204529,0.2559289336204529,1.546875,10.421875,1.0,0.00035865354584529996,0.004567540250718594
175331,0.17561669647693634,0.018985582515597343,0.018985582515597343,1.921875,9.6171875,1.0,0.00044480295036919415,0.005804479122161865
180530,0.16809725761413574,0.02128743939101696,0.02128743939101696,1.9296875,9.8828125,1.0,0.0004458690818864852,0.005615234375
184084,0.17580679059028625,0.020720375701785088,0.020720375701785088,1.96875,9.6484375,1.0,0.00045647512888535857,0.005901868920773268
164262,0.1680857092142105,0.32780179381370544,0.32780179381370544,1.5,9.4921875,1.0,0.00043415045365691185,0.005798614118248224
173484,0.17969410121440887,0.28925734758377075,0.28925734758377075,1.4140625,9.1015625,1.0,0.0004603641282301396,0.006107726134359837
184226,0.18306531012058258,0.30189862847328186,0.30189862847328186,1.46875,8.8984375,1.0,0.0004727835475932807,0.006137778051197529
197787,0.18287859857082367,0.2727036774158478,0.2727036774158478,1.4296875,7.9609375,1.0,0.0004593912453856319,0.005934351123869419
204614,0.18850114941596985,0.31123560667037964,0.31123560667037964,1.4609375,8.4296875,1.0,0.0004709296626970172,0.006325581111013889
209335,0.18818676471710205,0.31864991784095764,0.31864991784095764,1.390625,8.25,1.0,0.00046862225281074643,0.006167125888168812
307539,0.21537978947162628,0.031871531158685684,0.031871531158685684,1.5,6.953125,1.0,0.0005312846624292433,0.006968741305172443
332871,0.1961398720741272,0.032434575259685516,0.032434575259685516,1.4296875,6.890625,1.0,0.0004921297077089548,0.006409493740648031
333703,0.2147555947303772,0.036450695246458054,0.036450695246458054,1.40625,6.90625,1.0,0.0005307217943482101,0.007002728059887886
346662,0.21478335559368134,0.031726378947496414,0.031726378947496414,1.3515625,6.2890625,1.0,0.0005336066824384034,0.006973944138735533
354808,0.20119880139827728,0.2877655029296875,0.2877655029296875,1.171875,5.2421875,1.0,0.0004885742673650384,0.006429900880903006
405500,0.2275928258895874,0.029253793880343437,0.029253793880343437,1.1640625,5.8515625,1.0,0.000549997144844383,0.007198860868811607
386682,0.20718339085578918,0.23416435718536377,0.23416435718536377,1.109375,5.1171875,1.0,0.000508716213516891,0.006698604207485914
387790,0.20243889093399048,0.24762123823165894,0.24762123823165894,1.109375,4.9609375,1.0,0.00048194106784649193,0.006403381936252117
425152,0.23154772818088531,0.031214514747262,0.031214514747262,1.1875,5.8203125,1.0,0.0005511956405825913,0.007203120272606611
404526,0.19442537426948547,0.23983538150787354,0.23983538150787354,1.2109375,4.671875,1.0,0.0004590625176206231,0.006043924950063229
477300,0.20540408790111542,0.24237118661403656,0.24237118661403656,1.171875,4.4140625,1.0,0.0004832844133488834,0.0063321772031486034
497965,0.2026851326227188,0.2638460099697113,0.2638460099697113,1.2890625,4.453125,1.0,0.00046623905654996634,0.006244444288313389
524137,0.2207038551568985,0.03836579620838165,0.03836579620838165,1.1640625,5.0078125,1.0,0.0005095518426969647,0.006720010191202164
529823,0.20727671682834625,0.036597639322280884,0.036597639322280884,1.1015625,4.890625,1.0,0.00047496106708422303,0.006311133969575167
536934,0.23270219564437866,0.04414930194616318,0.04414930194616318,1.2578125,5.03125,1.0,0.0005427875439636409,0.007162791211158037
559859,0.21328061819076538,0.03711517155170441,0.03711517155170441,1.1171875,4.9921875,1.0,0.0004958789795637131,0.006490436382591724
602645,0.2273392379283905,0.4072655439376831,0.4072655439376831,1.3984375,4.1484375,1.0,0.0005129800993017852,0.006834081839770079
608502,0.22059905529022217,0.2808695137500763,0.2808695137500763,1.3046875,3.7421875,1.0,0.0004801016766577959,0.006416092626750469
616192,0.2233656644821167,0.29871952533721924,0.29871952533721924,1.25,3.71875,1.0,0.0004906479152850807,0.006489201914519072
633388,0.23403963446617126,0.0603131502866745,0.0603131502866745,1.25,4.0859375,1.0,0.0005031104083172977,0.006821904797106981
640724,0.22094394266605377,0.359537273645401,0.359537273645401,1.25,3.71875,1.0,0.0004890673444606364,0.006482132710516453
684295,0.22818903625011444,0.06615853309631348,0.06615853309631348,1.203125,4.296875,1.0,0.0004955229233019054,0.006591084413230419
719573,0.2235434502363205,0.34767547249794006,0.34767547249794006,1.3671875,3.921875,1.0,0.0005027290899306536,0.00653854152187705
772920,0.22080476582050323,0.27762922644615173,0.27762922644615173,1.2890625,3.7109375,1.0,0.0004849214747082442,0.006436307914555073
842190,0.23823367059230804,0.0891733393073082,0.0891733393073082,1.2734375,3.6953125,1.0,0.000500846712384373,0.0065871612168848515
843643,0.2321949452161789,0.08246077597141266,0.08246077597141266,1.359375,3.703125,1.0,0.00048020933172665536,0.006227395031601191
913881,0.23725318908691406,0.0879775732755661,0.0879775732755661,1.3515625,3.8671875,1.0,0.0005114133819006383,0.006569858640432358
919743,0.2433961182832718,0.09218083322048187,0.09218083322048187,1.3125,3.84375,1.0,0.0005249422392807901,0.006631495896726847
924870,0.2438611090183258,0.09431997686624527,0.09431997686624527,1.21875,3.7578125,1.0,0.0005079779657535255,0.006564268842339516
939795,0.2210932821035385,0.28145480155944824,0.28145480155944824,1.40625,3.734375,1.0,0.0004992178874090314,0.006425430532544851
941279,0.21645578742027283,0.2736431062221527,0.2736431062221527,1.3203125,3.7265625,1.0,0.0004788490477949381,0.00622344808652997
1016593,0.21983171999454498,0.4111587703227997,0.4111587703227997,1.5234375,3.34375,1.0,0.00045684544602409005,0.005975512322038412
1023685,0.21997134387493134,0.3221699893474579,0.3221699893474579,1.4921875,3.46875,1.0,0.0004681116552092135,0.006107736844569445
1029935,0.20921321213245392,0.4429096579551697,0.4429096579551697,1.6484375,3.3984375,0.9921875,0.0004352894611656666,0.005655932705849409
1070182,0.25026702880859375,0.10270712524652481,0.10270712524652481,1.4140625,3.65625,1.0,0.000512134050950408,0.006443342659622431
1086509,0.24768836796283722,0.09997133165597916,0.09997133165597916,1.421875,3.3125,1.0,0.0004889534320682287,0.006258122157305479
1108502,0.24076098203659058,0.10259963572025299,0.10259963572025299,1.421875,3.515625,1.0,0.0004846715019084513,0.006136397831141949
1135218,0.24328871071338654,0.09264751523733139,0.09264751523733139,1.484375,3.640625,1.0,0.0005007419385947287,0.006377421319484711
1145529,0.2457410842180252,0.11325682699680328,0.11325682699680328,1.59375,3.3515625,1.0,0.0004907072288915515,0.006284750998020172
1161339,0.2495141625404358,0.11475309729576111,0.11475309729576111,1.578125,3.3359375,1.0,0.0005023988778702915,0.00639312481507659
1192679,0.20691518485546112,0.2659856975078583,0.2659856975078583,1.4375,3.6484375,1.0,0.000446377438493073,0.005731895565986633
1211480,0.21157266199588776,0.30877649784088135,0.30877649784088135,1.671875,3.4140625,1.0,0.00044037416228093207,0.005749004893004894
1254491,0.24255529046058655,0.10811150074005127,0.10811150074005127,1.515625,3.4921875,1.0,0.0004944503889419138,0.006247324403375387
1237770,0.20269088447093964,0.29201674461364746,0.29201674461364746,1.828125,3.4140625,1.0,0.00041792463161982596,0.005557382013648748
1267491,0.214078888297081,0.3216850161552429,0.3216850161552429,1.6796875,3.4453125,1.0,0.0004483410739339888,0.00572090083733201
1279159,0.21840249001979828,0.32929763197898865,0.32929763197898865,1.65625,3.359375,1.0,0.00044807197991758585,0.005784973036497831
1297620,0.21727733314037323,0.3420500159263611,0.3420500159263611,1.828125,3.1796875,1.0,0.00043292948976159096,0.005559091921895742
1357946,0.2503092885017395,0.12542913854122162,0.12542913854122162,1.6796875,2.8828125,1.0,0.0004759469593409449,0.005955364089459181
1395202,0.2544735074043274,0.12083917111158371,0.12083917111158371,1.84375,3.1484375,1.0,0.0004854148719459772,0.006139538716524839
1407576,0.2568685710430145,0.12626971304416656,0.12626971304416656,2.0625,2.7734375,1.0,0.0004746537597384304,0.006005201954394579
1402599,0.20936499536037445,0.3047880232334137,0.3047880232334137,1.8671875,3.203125,1.0,0.00042497887625359,0.005470507312566042
1482640,0.25511452555656433,0.15416721999645233,0.15416721999645233,1.8046875,3.328125,1.0,0.0004973500617779791,0.006133361253887415
1505281,0.24863314628601074,0.12756633758544922,0.12756633758544922,1.8984375,3.34375,1.0,0.00047994122724048793,0.006073313765227795
1539325,0.25211668014526367,0.1400880664587021,0.1400880664587021,2.1640625,3.0,1.0,0.0004725213220808655,0.005731677636504173
1569117,0.25141575932502747,0.12301038950681686,0.12301038950681686,2.0,3.0390625,1.0,0.00047432316932827234,0.005888786632567644
1519835,0.22428326308727264,0.5187945365905762,0.5187945365905762,2.0234375,3.203125,1.0,0.0004478101327549666,0.005775914527475834
1581856,0.2507845461368561,0.13325609266757965,0.13325609266757965,1.7734375,3.0546875,1.0,0.0004826333315577358,0.0059591373428702354
1588150,0.2448597401380539,0.11831508576869965,0.11831508576869965,1.859375,3.0703125,1.0,0.000462565163616091,0.005783531814813614
1597980,0.25802528858184814,0.139780193567276,0.139780193567276,2.0859375,2.9375,1.0,0.0004734026442747563,0.00593600096181035
1562799,0.22244176268577576,0.7100085616111755,0.7100085616111755,2.1875,2.796875,1.0,0.0004225652664899826,0.0053880237974226475
1627454,0.2571040093898773,0.13776251673698425,0.13776251673698425,1.875,3.2421875,1.0,0.0004985025734640658,0.006129051558673382
1634849,0.25542354583740234,0.1362576186656952,0.1362576186656952,2.1796875,2.609375,1.0,0.0004635373188648373,0.005739918909966946
1576969,0.2251250296831131,0.39373543858528137,0.39373543858528137,2.2421875,2.921875,1.0,0.0004246386233717203,0.005573717411607504
1694369,0.2564518451690674,0.13113245368003845,0.13113245368003845,2.15625,2.8125,1.0,0.0004780017479788512,0.0059380680322647095
1695619,0.26652735471725464,0.13062548637390137,0.13062548637390137,2.109375,2.6328125,1.0,0.0004946262342855334,0.00608958350494504
1662157,0.23294878005981445,0.4326796531677246,0.4326796531677246,2.2578125,2.9453125,1.0,0.0004368770169094205,0.005652942694723606
1749629,0.26246020197868347,0.12865979969501495,0.12865979969501495,2.1640625,2.7109375,1.0,0.00048041512491181493,0.005998146720230579
1763899,0.27048325538635254,0.16865870356559753,0.16865870356559753,2.296875,2.625,1.0,0.0004874304577242583,0.00600159028545022
1688604,0.2337617129087448,0.3719680905342102,0.3719680905342102,2.0390625,3.09375,1.0,0.00045397953363135457,0.005782143212854862
1792045,0.2699970006942749,0.14060792326927185,0.14060792326927185,2.421875,2.8828125,1.0,0.0004904867382720113,0.0060507869347929955
1799375,0.2652091085910797,0.14594678580760956,0.14594678580760956,2.6015625,2.5546875,1.0,0.000475039443699643,0.005774655379354954
1800155,0.26705268025398254,0.1496535837650299,0.1496535837650299,2.3203125,2.984375,1.0,0.0004910644493065774,0.006033129990100861
1727602,0.2212623953819275,0.36185529828071594,0.36185529828071594,2.265625,2.8671875,1.0,0.0004226173914503306,0.005400101654231548
1762715,0.22822695970535278,0.3692059814929962,0.3692059814929962,2.1328125,2.8515625,1.0,0.00042947116889990866,0.0055058482103049755
1877710,0.24658113718032837,0.14757809042930603,0.14757809042930603,1.8984375,2.9921875,1.0,0.00047434421139769256,0.005858808755874634
1777636,0.2232460230588913,0.3695746064186096,0.3695746064186096,2.1171875,2.8515625,1.0,0.00042253005085512996,0.005501233506947756
1785208,0.23157501220703125,0.3824425935745239,0.3824425935745239,2.265625,2.859375,1.0,0.000432592787547037,0.005645810626447201
1796542,0.2180071920156479,0.5132197141647339,0.5132197141647339,2.0859375,2.859375,1.0,0.0004178715462330729,0.005425769370049238
1905265,0.25689250230789185,0.1328364610671997,0.1328364610671997,2.4609375,2.59375,1.0,0.0004639696271624416,0.005825469270348549
1909925,0.26825249195098877,0.14811159670352936,0.14811159670352936,2.4375,2.5,1.0,0.00047346740029752254,0.00590186333283782
1830758,0.20785486698150635,0.32645460963249207,0.32645460963249207,2.1015625,2.859375,1.0,0.0003991341218352318,0.005124431103467941
1838930,0.2211429476737976,0.3184069097042084,0.3184069097042084,2.21875,2.84375,1.0,0.00040504150092601776,0.005382481496781111
1960138,0.26595839858055115,0.12845733761787415,0.12845733761787415,2.5546875,2.6484375,1.0,0.00047874802839942276,0.005963931791484356
2002475,0.25621357560157776,0.13511036336421967,0.13511036336421967,2.1484375,2.8828125,1.0,0.00046918378211557865,0.005768134258687496
1908999,0.23301896452903748,0.402033269405365,0.402033269405365,2.4921875,2.75,1.0,0.0004301463777665049,0.005571974907070398
1910429,0.233822301030159,0.3961692154407501,0.3961692154407501,2.328125,2.8515625,1.0,0.00043720952817238867,0.00563821429386735
2034900,0.2564206123352051,0.13196133077144623,0.13196133077144623,2.2109375,2.5390625,1.0,0.00046283408300951123,0.005740512162446976
