step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
95684,-0.017829125747084618,0.0922972559928894,0.0922972559928894,1.0546875,6.5703125,0.0078125,0.00020107388263568282,0.0015400671400129795
97792,-0.017872340977191925,0.0882451981306076,0.0882451981306076,1.0703125,6.75,0.0078125,0.00019731352222152054,0.0015047789784148335
216586,-0.010252365842461586,0.05124342441558838,0.05124342441558838,1.328125,5.4921875,0.109375,0.0001903770462376997,0.0013245365116745234
223587,-0.009320905432105064,0.060582153499126434,0.060582153499126434,1.546875,4.5703125,0.140625,0.0002122540754498914,0.0015063220635056496
285267,-0.008671893738210201,0.05510041117668152,0.05510041117668152,1.765625,4.703125,0.1953125,0.00022628114675171673,0.0015624655643478036
335784,-0.008483690209686756,0.049756843596696854,0.049756843596696854,1.8515625,4.4765625,0.203125,0.00023626652546226978,0.0016112759476527572
368796,-0.004515418317168951,0.04313909634947777,0.04313909634947777,2.2421875,3.34375,0.3046875,0.0002461971598677337,0.0017269097734242678
384902,-0.002857796149328351,0.04501614719629288,0.04501614719629288,2.5234375,2.9140625,0.375,0.0002607325732242316,0.001905721495859325
401481,-0.00021484584431163967,0.04303242638707161,0.04303242638707161,2.8203125,2.796875,0.4453125,0.00025334919337183237,0.001830816618166864
421584,0.0018671059515327215,0.04906966909766197,0.04906966909766197,3.359375,1.8984375,0.53125,0.0002818903885781765,0.0020593232475221157
432219,-0.00033138185972347856,0.047649919986724854,0.047649919986724854,2.8515625,2.359375,0.453125,0.00027263996889814734,0.0018737103091552854
439123,-0.0003114941355306655,0.04355594515800476,0.04355594515800476,2.8046875,2.2890625,0.4453125,0.0002584616595413536,0.0017739167669788003
684724,0.005631003528833389,0.050291288644075394,0.050291288644075394,4.0390625,0.8828125,0.6796875,0.0003257255593780428,0.0027850093320012093
735032,0.0054549421183764935,0.057036302983760834,0.057036302983760834,3.7734375,0.984375,0.6796875,0.0003220346407033503,0.002824530703946948
736767,0.004993094597011805,0.0524911992251873,0.0524911992251873,3.734375,1.078125,0.65625,0.0003067183424718678,0.0027981726452708244
763752,0.0065643079578876495,0.05362534523010254,0.05362534523010254,3.984375,0.859375,0.7265625,0.0003232724848203361,0.0029896930791437626
892013,0.007001647260040045,0.042974989861249924,0.042974989861249924,4.109375,0.7890625,0.75,0.0003094462736044079,0.0029905789997428656
930721,0.006615878082811832,0.04779188707470894,0.04779188707470894,3.890625,0.8203125,0.734375,0.00029832893051207066,0.0029631510842591524
1131966,0.006994294002652168,0.03744102269411087,0.03744102269411087,3.9296875,0.578125,0.7734375,0.00028485473012551665,0.0030697162728756666
1143629,0.007320379372686148,0.046800367534160614,0.046800367534160614,4.078125,0.515625,0.7890625,0.0002835456980392337,0.002999718999490142
1157513,0.00808024499565363,0.03379397466778755,0.03379397466778755,4.53125,0.3515625,0.828125,0.0002972795919049531,0.0031747627072036266
1202871,0.007970625534653664,0.03593266382813454,0.03593266382813454,4.2890625,0.4375,0.8203125,0.00028478127205744386,0.0030552975367754698
1351664,0.007365535944700241,0.028449267148971558,0.028449267148971558,4.265625,0.4609375,0.8203125,0.0002733777218963951,0.003287833882495761
1456621,0.008113767020404339,0.028439698740839958,0.028439698740839958,4.3046875,0.390625,0.8515625,0.0002788944111671299,0.0033838613890111446
1775234,0.0073389955796301365,0.02586582861840725,0.02586582861840725,4.4375,0.515625,0.8359375,0.0002646279172040522,0.0034485971555113792
1778402,0.007997334003448486,0.030027583241462708,0.030027583241462708,4.421875,0.4765625,0.8671875,0.00026497384533286095,0.003532945178449154
1926179,0.008568630553781986,0.016094909980893135,0.016094909980893135,4.6484375,0.2109375,0.90625,0.0002675626310519874,0.0036229004617780447
1939328,0.0082146767526865,0.016703877598047256,0.016703877598047256,4.71875,0.265625,0.8984375,0.0002565511967986822,0.003427359042689204
