-0.7118831,0.34057844,0.13390656,-0.44749597,0.13798301,0.011879317,-1.5185822,-0.45325115,1.0816101,0.9832733,0.8181846,-1.5884159,1.775505,0.23985821,0.2743531,0.31680274,-2.754449,1.9125075,0.8289523,0.66387856,1.0753064,0.546145,-0.6574275,-0.92957115,0.43786502,-0.6307394,-0.90916395,-1.0338972,1.191508,0.8594616,-1.0717621,0.08717921,1.6222816,-0.9877086,-0.89015204,0.15491562,1.1207745,-0.7750199,0.60388196,-0.22852908,-0.90150154,0.7716793,-2.592845,0.19378759,1.260463,1.1722646,-1.7901349,1.0468724,1.711549,-0.40695104,0.5466668,-0.74245244,0.7667215,0.11505258,-0.7063986,0.5870446,-0.9908711,-0.6010305,-0.12949151,0.67358494,0.43546984,-1.2792327,0.67115843,-0.19283348,0.8179327,1.4418026,-1.7591159,1.288772,-0.0044285282,0.7639834,-0.38485953,-1.450279,3.1458313,-2.218542,0.7213628,-1.024396,-0.5298388,-0.32357383,-1.3299853,0.2828134,1.4533579,1.0564381,-1.3042514,1.1424193,-2.0662932,0.15640083,0.24252874,0.6904653,0.9668081,0.018238991,-2.9931076,1.691195,1.1261818,-0.579631,-1.6401541,0.7714519,
-0.100370646,0.4969214,-0.8126393,-1.6689532,-1.1910939,0.09804433,-1.2069087,-0.77937585,0.4413543,-0.23115316,0.3388607,0.43574142,-0.2930948,0.5509354,1.6805023,0.25648278,0.02127369,2.324325,0.046042174,1.2052242,1.0123832,-0.30024317,-0.15638168,-1.2622722,0.7570938,1.9966879,0.26624513,1.531923,1.0161811,0.8860496,1.2646277,1.5981878,1.7495894,0.21394344,0.71486145,-1.184325,-0.43048662,-1.0766964,1.6055793,-1.1438718,-2.0153933,0.24989668,1.7485006,-1.802699,0.83352804,-0.8642187,-0.71203244,-0.3969664,-0.699135,0.4873274,1.0015043,0.53047633,-0.9323598,-0.10066635,-0.23950063,1.4347825,0.9330524,1.604818,-0.98935705,-0.51133025,0.006761119,1.8866814,-0.7526829,2.0025327,2.248105,0.036652107,0.11838809,-0.929113,-1.0029734,-1.854714,-0.484523,-0.35283217,-0.09922893,-1.4836875,-1.4337592,0.7822426,0.43098122,1.0437468,-0.6922639,-0.90328,-0.19418395,0.41732186,1.1564952,0.33685005,-0.7653264,0.20069803,0.35726237,1.3122693,1.0214711,-0.23451295,-0.5672779,-0.20341718,0.16677977,0.4633773,-2.26803,-0.50868386,
1.29785,1.8929774,-0.66651386,0.453011,-0.93334067,-1.7909483,0.48963705,0.6549242,0.5576521,0.89775574,0.74804354,0.07862561,-0.30592534,0.4439113,0.15382795,-0.44931158,-0.22622047,0.40922773,0.24252835,-1.5551282,-0.8977767,-1.0285815,0.8375088,-0.7792182,0.04788824,-0.20278175,0.07434229,-0.83589274,0.09822282,-0.6023258,1.926527,-0.4312488,1.3927243,-0.019003026,0.49616978,0.18007398,-0.18730444,-0.5858194,0.42530593,-1.9351891,-1.6005205,-0.7638431,0.49892554,-0.28928778,0.19110426,-0.8670509,-0.42790467,-0.42512858,1.4947033,0.09062526,-0.90494233,0.2505877,-1.6091261,1.8497808,-0.6319462,0.1320678,1.1379775,-1.6020213,1.2461126,0.9090316,0.4455347,-1.6899415,0.89742076,0.06351042,0.53454447,-0.26723656,2.2184486,0.09807386,0.46475077,-0.3632515,0.47395346,0.94982517,1.0997561,0.52451086,0.62049675,0.5718383,0.72534525,-1.4929655,-0.7665491,-0.18534534,-0.4649591,0.33731216,0.41934454,-1.0755504,-1.3982865,0.99302894,0.11856082,0.6417397,-0.16691919,-3.3679752,-1.1027017,-0.06557134,1.3798896,-1.1141362,1.3897691,-0.9488184,
-0.58849645,-0.8166546,-0.4138306,1.1505986,1.1506459,0.62274164,1.4779963,0.30195737,-0.218466,0.8036673,0.23218453,0.031810123,2.4623835,-0.2602185,0.5341464,-0.13414623,0.18860868,1.8697213,-0.62548554,-0.9616256,-1.328636,0.9960667,0.46256703,-0.9327657,-0.33295837,-0.9428039,-0.31026402,-0.35368502,-0.6119527,0.16920823,0.2588978,-0.32011753,-2.4134052,-0.74562263,-0.6396247,0.06891844,-1.2908312,0.23813546,-0.11564481,0.0123971775,-0.67765737,0.09152746,1.0966704,0.7499721,-0.5930231,-0.6887205,0.8207826,-0.07405953,1.1049893,0.16183922,1.4541305,-0.020878077,-0.1694438,0.82741314,0.70478505,1.5574377,0.9429942,1.0381218,0.3242639,1.3942634,-1.1543379,-1.9395938,0.34602827,0.040730827,0.66718143,2.1177702,1.360063,-0.35097054,-0.34268433,-0.38421306,1.2094085,-0.06151538,2.0489545,0.48421437,0.020582423,-1.6431983,2.2582376,-0.45410508,0.57410717,0.69189507,1.1739742,1.2230929,0.12992643,-1.7494811,0.3805274,-0.005697936,-0.54797924,0.40615302,-0.3969428,-1.2091188,-0.8834101,0.5629623,0.4325597,-0.800054,1.0215731,-1.582366,
-0.06826962,-0.14320567,0.27863556,0.55995023,-1.1904199,1.7406821,0.23806322,-0.43556866,1.0449045,-0.82384604,-0.42591947,-0.32845783,2.3978696,0.023841828,-0.63232327,0.7733455,0.52649397,0.35216245,0.3145966,0.9508023,0.20861506,1.1563164,0.5043768,0.18660806,0.5450541,0.13588259,-0.6753993,0.36524695,-0.90295464,-0.009665163,-0.4974331,0.093902156,-0.34134406,-0.16740109,1.3817275,-0.26725742,-0.012946464,0.549276,1.4770141,0.25181562,-0.33595896,1.1346092,-1.244694,0.08412196,0.9312496,-0.63341475,2.846992,-0.08827686,-1.6344608,-0.8050058,-0.688539,0.1918702,-0.23430465,0.24726489,0.80009156,2.8188999,1.435688,1.4219574,-1.0268836,-0.95037997,-0.27552125,-2.0530245,0.08302966,-0.10597435,-0.5126641,-0.15066719,-0.14692459,0.7232742,-0.10396099,-0.033949845,0.56032175,-1.1552066,-0.37960386,0.29531932,-0.5862094,-1.6031933,-1.2042418,-0.74923986,-1.4025408,-0.06725459,0.24238385,0.2693651,-0.41170186,-1.5288976,-0.33086258,-1.7966555,0.31960595,0.105132736,-0.037121043,0.54151493,-0.029095784,-0.15166932,-2.4019632,-1.2972114,-1.2842736,-1.6397494,
1.6600379,-0.011176996,-1.1916884,0.20440918,-0.09529634,2.5809443,-0.9080622,0.043709286,-1.0706915,-0.60520893,-1.0487084,-0.13490404,-0.43231115,-1.0595572,-0.31309825,0.6608991,0.03313967,-1.0077138,-0.08493066,-0.8324637,0.17793721,-2.0297654,1.5029899,-0.11649661,-1.3093001,0.521606,-0.8081025,0.09236987,-0.2794605,-1.029254,-1.5037311,0.36358,-0.4599329,-1.0115783,0.2905413,-1.6498994,-0.5396082,1.698916,1.1486571,-0.9076028,-0.035793446,-0.35755923,0.071445584,-2.3850405,-0.11895329,-0.24828851,-2.4602227,-0.4250641,-1.7222695,-0.96365654,-0.2585921,-0.3893661,1.6148725,0.15996382,-0.31439635,1.4532263,0.3163125,0.5951471,-0.056288585,1.8022524,-0.8330145,-1.3263152,0.57662755,-0.9834703,-0.5574823,0.14678457,0.9689729,-0.37903428,-0.13257825,-0.8972901,1.2100273,-0.24090236,1.2800884,-0.5006076,-0.2235556,1.7399287,0.910975,-0.85901356,2.016372,-0.70290375,0.44124705,-0.2870449,0.15828845,0.59508777,0.5418131,-0.7389224,-0.8625443,-0.43110114,1.1780419,-0.07611902,1.5334759,-0.71887213,-2.0875945,-0.40802407,0.4334802,-0.31709224,
-0.73739934,-0.32725355,-0.23269345,1.941565,-0.76051736,-0.15666583,1.3885409,-1.3397427,-0.9514904,0.47830573,0.5200475,-1.2106482,0.74517554,-0.14597058,0.0010685567,-0.4572806,2.1201794,0.010181436,-1.1376506,-0.0319463,-0.47764528,0.04556071,0.33769011,-0.75561535,-1.7498858,-0.50440156,-1.0783865,-1.5322556,-0.49349153,0.8281576,-0.12860787,-0.0516021,-0.7595513,0.80489135,0.3805414,0.7076602,0.7254335,-0.9470453,-0.91524553,1.5769404,-1.7807312,0.58293813,-1.3626342,-0.06737423,1.2877077,1.1171927,1.5764899,1.9279206,-0.8420998,0.4184372,1.1832476,0.39220428,1.7725806,-0.6927782,0.07399151,2.4306843,-0.3014307,0.9980012,0.5592592,-0.5423936,1.1520363,-1.2508844,-1.3848236,-0.27777395,0.6003171,-0.8542679,-0.026622236,0.7149433,-0.75286865,0.15985247,0.5424939,1.2638278,1.474462,0.8169913,0.85283303,-0.51273614,0.050217837,1.0643983,-1.3545022,0.17726497,0.51605123,-1.1482749,2.4984443,0.2846619,0.6066349,1.1090662,0.5861509,-0.66936386,0.9409978,-2.164205,-0.31982946,-1.1898079,-0.3584547,-0.5255524,0.23286474,-1.0277681,
-0.069018655,3.4191544,0.16838886,0.29413518,-0.82115996,-1.8583173,-0.5840297,0.03680306,-1.0760381,-0.2799886,-2.0854695,-1.2669632,-1.4053873,0.35391912,-0.47100055,-1.1898838,0.61487085,-1.9484544,1.1656367,0.07858453,-0.5628647,-0.96678066,-0.16204941,-0.0707861,2.0209343,0.6893016,-0.0843211,-1.4684765,0.19109355,0.29546174,-0.5686421,0.039852254,1.0061017,0.52460355,-0.9396819,0.11537333,-1.2445918,-0.4939944,-1.6394849,-0.92774314,0.9867956,0.39370906,-2.838441,-0.94106007,-0.54829514,0.05962555,-0.77609944,2.1522274,1.6380216,0.48762152,1.7309924,-2.8932965,-1.8777189,-1.4455585,0.14238931,1.9630107,0.6405761,-1.5727123,0.6585129,1.0098251,-0.31627578,-0.013109416,-0.6697134,-0.33168745,0.89480263,1.4502201,1.4642792,-0.2379705,-1.1435674,-0.3632106,-0.24611606,0.25319812,-1.4868827,-0.85348076,-0.46562448,-0.55388737,-0.23243177,-0.728797,-0.874302,-0.7616725,0.7180983,1.2116368,-2.8361008,-1.370595,-0.49392176,-1.5775363,-0.9812093,0.704942,-0.16022885,-1.1299213,-2.031813,-0.5937495,1.039221,-0.5685423,1.6372361,1.3141541,
1.0414413,0.36563256,1.75251,-0.41173103,-1.0970184,1.147506,-1.1684579,-1.1534224,0.13525613,0.29719,0.2909069,-1.0807123,0.02180316,0.86594933,-0.29540816,-1.8784771,-0.011993485,-1.4150286,-0.07715425,-0.27697143,0.5306946,-1.3470647,-1.4956803,0.19635674,1.2217497,2.0728345,-0.5067158,1.2627081,-0.97196406,-0.6661166,1.6686401,-1.2783998,-1.4222993,1.0173116,0.7713522,0.14863168,1.470882,1.1471329,0.5599844,-1.1150777,-0.5469152,0.50757253,-0.9940055,0.30450824,0.3979679,-0.15842973,0.0806453,-0.17861822,0.08603581,1.1948467,1.6730735,0.32923394,-0.17410906,-1.0362806,-0.18734157,-0.73116994,0.525934,-0.08037126,0.5077296,1.4810836,1.2438622,-0.9829699,-1.8887564,-0.52061796,0.85179526,0.014766924,-0.9500234,-0.045739323,1.0753798,2.273312,-0.9097788,-0.29704082,-1.3032255,-0.36806118,-0.8667835,-0.7032995,1.7079955,-0.05267518,0.3066405,-1.1624398,-1.7898881,-1.4164101,-2.1192951,0.28552997,-1.1879727,0.36759937,0.84283394,-0.5805408,0.10046613,-0.8955879,-0.90653557,2.4877086,-0.661607,0.28420103,2.922889,-0.24025717,
3.336785,-0.8899578,1.340332,1.6143895,0.68468946,1.393933,-1.166772,-0.46703744,-2.149771,0.49780944,0.25099206,0.57607037,0.90653855,1.4401371,-0.17148942,-1.3221498,-0.15866387,0.5857106,-0.75524527,-1.6624681,0.30317724,-2.008358,-1.6001271,0.86811,-1.347035,-0.06953132,1.6721936,-0.6340593,1.0419438,-1.031606,-0.6892147,1.005859,-1.5549209,-0.18669197,0.86882126,-0.036321364,0.81675285,0.30103588,1.4947734,-1.3974129,-0.7613534,0.6883038,-1.0990007,-1.3154304,1.2368393,0.5815126,-1.1122267,0.43808436,1.3136975,0.10393497,-1.0291032,-1.0566355,1.4144095,0.114130124,0.7625784,0.18068378,0.2387872,-0.15623994,0.5032007,0.07787086,0.50894916,1.1377487,-0.4551409,-0.50195986,-0.6844645,0.3577624,0.89905393,0.3045506,-0.107084855,0.7889131,-0.59823126,-0.016048208,0.34580207,0.4681313,-0.97348744,-0.047841996,-0.09453188,-0.24217136,1.6043003,-0.178099,0.7331881,-0.98471445,-0.21207307,0.19679864,-0.7355,0.284557,-0.690395,0.19827685,0.40481567,0.11958827,0.15431562,0.53984606,-0.53164965,0.48416352,-0.6921286,-0.17670964,
-0.4480487,0.18779953,-1.2370951,0.3277784,0.021613067,0.6687147,-0.12656906,-1.2224779,-1.6222329,-1.4949899,1.3200507,0.14931375,-1.1935011,-0.47691515,1.4881479,0.083797134,0.5142896,-0.47032642,0.3186118,-1.5279244,2.0177298,-0.24699596,-0.6113643,0.08310372,-1.0798005,1.8981631,-1.0240365,0.08181071,2.8587368,-0.5266776,-1.2169527,-1.0586125,-0.46568382,0.78171486,0.18011133,-0.46283048,-0.42301178,-0.75873023,0.3291636,-0.7260169,0.8117214,-0.6407935,1.9381436,2.7950904,-2.0977306,0.104068354,2.3096757,2.1101959,0.07642837,0.1187875,1.1096847,-0.56541014,0.7701479,0.6846464,-1.619189,1.9052042,-0.97618675,-0.6060403,-0.1827935,-0.5166944,-0.9284145,0.29635993,-1.772167,-0.31843895,-0.42634127,-0.09582189,1.3590631,-0.059673242,-1.1589015,0.2411294,-0.15936339,0.33738488,-0.39814243,1.355398,-0.18045637,-1.1654617,0.88683033,1.4088082,-0.021375418,0.6752734,1.098057,1.4766272,-0.5493721,0.836481,0.82892406,-0.7555483,-0.19224823,0.921751,-1.0284574,0.29691392,1.364106,-0.37623814,-0.25370494,0.23213436,-1.9778745,0.19467503,
1.7909217,2.1601405,-0.42767474,-0.37784764,-0.57428694,-0.31987822,0.31430504,0.07050565,-0.36577165,-0.40602344,1.7260605,0.10752311,-0.45709252,-0.4486005,0.5387985,0.87110513,0.8830512,0.6182437,0.79860115,-3.9681792e-05,0.053513296,-0.9900681,-0.9185047,0.33270422,-0.2989012,0.80732757,-0.08611618,0.20250525,-0.21090503,-1.5671765,-1.0038618,-1.091818,1.3925786,-0.6550207,-0.79545456,0.21676421,-1.0857306,-0.41006047,0.04476875,-1.3084303,2.247956,-1.5339072,1.9391125,0.7949181,0.15373258,-0.42342877,-0.7618822,-0.09984459,0.43371454,0.13101888,-2.1827028,-1.108713,4.300706,-1.0667584,0.061236113,1.008519,0.98586124,0.47570696,0.35360938,1.889642,0.122061744,-1.4141818,-1.8074142,-0.4829316,-0.12668228,0.3429846,2.1091406,-0.6583115,0.45612732,0.7719182,0.58554286,-1.2404428,-0.32968253,-0.069088645,1.2908734,-1.601897,-1.2630084,-0.45688093,0.6976588,-0.72152305,1.1950309,0.392863,0.11845853,1.6171561,-0.5813335,-0.7761388,-0.40772086,0.7245522,0.8129743,0.7580658,-1.2447435,0.7824295,-1.4369625,0.9423228,0.0051109195,0.20293278,
