step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
76665,0.11554819345474243,0.015878520905971527,0.015878520905971527,1.0234375,8.34375,1.0,8.357405022252351e-05,0.0011377906193956733
77692,0.11028684675693512,0.01469419151544571,0.01469419151544571,1.03125,8.3515625,1.0,7.807664951542392e-05,0.001061822404153645
142169,0.13340339064598083,0.01012049987912178,0.01012049987912178,1.0625,7.75,1.0,0.00011177251872140914,0.0012920363806188107
145884,0.13557428121566772,0.010456525720655918,0.010456525720655918,1.078125,7.703125,1.0,0.00011650915985228494,0.0013171602040529251
183747,0.1337362825870514,0.013039573095738888,0.013039573095738888,1.078125,7.5703125,1.0,0.00011420538794482127,0.0013937611365690827
218623,0.14109373092651367,0.013450928963720798,0.013450928963720798,1.0546875,7.6171875,1.0,0.0001206865199492313,0.0014427137793973088
241206,0.15440399944782257,0.024235593155026436,0.024235593155026436,1.078125,6.984375,1.0,0.00014302671479526907,0.0017745145596563816
252927,0.1577426791191101,0.016712550073862076,0.016712550073862076,1.0625,7.0859375,1.0,0.00014621543232351542,0.0018013728549703956
266172,0.15858958661556244,0.017666984349489212,0.017666984349489212,1.0625,6.828125,1.0,0.00014976428064983338,0.0017908293521031737
280824,0.16594034433364868,0.018056752160191536,0.018056752160191536,1.09375,6.8046875,1.0,0.00015144652570597827,0.0019357468700036407
288488,0.15715625882148743,0.018109479919075966,0.018109479919075966,1.0859375,6.765625,1.0,0.0001473081501899287,0.0017331656999886036
293502,0.16344432532787323,0.020487897098064423,0.020487897098064423,1.0859375,6.65625,1.0,0.00015585309301968664,0.0018537270370870829
446687,0.17496852576732635,0.021883957087993622,0.021883957087993622,1.046875,6.1796875,1.0,0.00016473715368192643,0.0020702113397419453
477987,0.17713597416877747,0.02131620980799198,0.02131620980799198,1.0625,6.203125,1.0,0.0001644389849388972,0.0021135967690497637
479076,0.1862037181854248,0.02272856794297695,0.02272856794297695,1.046875,6.25,1.0,0.0001711666554911062,0.002268345095217228
496379,0.18892887234687805,0.02408367581665516,0.02408367581665516,1.09375,6.359375,1.0,0.0001733062817947939,0.002263782313093543
574433,0.1896420419216156,0.02093774452805519,0.02093774452805519,1.0546875,6.2109375,1.0,0.00016617994697298855,0.002268980024382472
598025,0.19216643273830414,0.023641465231776237,0.023641465231776237,1.03125,6.2421875,1.0,0.00016756016702856869,0.002344338456168771
713202,0.18861813843250275,0.022845588624477386,0.022845588624477386,1.0625,6.3828125,1.0,0.00015796071966178715,0.0023093856871128082
719988,0.17763905227184296,0.022914700210094452,0.022914700210094452,1.0703125,6.4140625,1.0,0.00014852214371785522,0.002120072254911065
728564,0.1861925721168518,0.023597832769155502,0.023597832769155502,1.0546875,6.1796875,1.0,0.00015569875540677458,0.0023068736772984266
758378,0.17583951354026794,0.021921783685684204,0.021921783685684204,1.09375,6.15625,1.0,0.00014469455345533788,0.002143314341083169
849943,0.18004156649112701,0.022564414888620377,0.022564414888620377,1.0625,6.34375,1.0,0.00014815587201155722,0.002150945831090212
911305,0.1739838868379593,0.03853042796254158,0.03853042796254158,1.125,6.296875,1.0,0.0001431255368515849,0.0020344029180705547
1099555,0.17316488921642303,0.023471219465136528,0.023471219465136528,1.0546875,5.78125,1.0,0.00014096272934693843,0.002054039156064391
1101203,0.17570045590400696,0.024599555879831314,0.024599555879831314,1.09375,5.984375,1.0,0.00014090414333622903,0.0020888715516775846
1179116,0.17075704038143158,0.023304231464862823,0.023304231464862823,1.046875,5.6171875,1.0,0.00014035349886398762,0.002004101872444153
1185714,0.18587855994701385,0.025622736662626266,0.025622736662626266,1.0546875,5.9453125,1.0,0.00015167435049079359,0.002088728826493025
1192019,0.19210085272789001,0.02628902532160282,0.02628902532160282,1.03125,5.7265625,1.0,0.00015711539890617132,0.0022328700870275497
1386617,0.1812645047903061,0.02189025655388832,0.02189025655388832,1.09375,5.828125,1.0,0.00014907994773238897,0.0020767622627317905
1409298,0.1646999716758728,0.01970006711781025,0.01970006711781025,1.109375,5.78125,1.0,0.00013252040662337095,0.001905424753203988
1441144,0.1660042107105255,0.022216923534870148,0.022216923534870148,1.0859375,5.7734375,1.0,0.00013551730080507696,0.001899480470456183
1478823,0.16962020099163055,0.022938167676329613,0.022938167676329613,1.109375,5.6875,1.0,0.00013627407315652817,0.0019314062083140016
1495022,0.1585637927055359,0.019649749621748924,0.019649749621748924,1.0859375,5.7578125,1.0,0.00012650329153984785,0.0018095351988449693
1516391,0.1662783920764923,0.021717024967074394,0.021717024967074394,1.0546875,5.7890625,1.0,0.0001339963055215776,0.0019025328801944852
1648681,0.16969162225723267,0.02276400476694107,0.02276400476694107,1.1015625,5.859375,1.0,0.00013581874372903258,0.0019411491230130196
1802796,0.1510641723871231,0.019136648625135422,0.019136648625135422,1.109375,5.5625,1.0,0.00012008162593701854,0.0016932387370616198
1861412,0.16663476824760437,0.0245501771569252,0.0245501771569252,1.03125,5.640625,1.0,0.00013579471851699054,0.0019487570971250534
1881209,0.14593686163425446,0.020350856706500053,0.020350856706500053,1.078125,5.8828125,1.0,0.00011357501352904364,0.0016167389694601297
1999596,0.14923511445522308,0.018460020422935486,0.018460020422935486,1.125,5.671875,1.0,0.00011860011727549136,0.0016681510023772717
2035901,0.14781679213047028,0.02046535722911358,0.02046535722911358,1.109375,5.6875,1.0,0.0001161534819402732,0.0015928224893286824
2087576,0.14629948139190674,0.019214769825339317,0.019214769825339317,1.1015625,5.421875,1.0,0.00011524801811901852,0.001570285065099597
2141327,0.13749772310256958,0.01857135072350502,0.01857135072350502,1.1796875,5.765625,1.0,0.00010818165901582688,0.001450124429538846
2164465,0.1314133107662201,0.01876167394220829,0.01876167394220829,1.1171875,5.6015625,1.0,0.00010424089850857854,0.0014429993461817503
2177350,0.13813245296478271,0.01882755197584629,0.01882755197584629,1.1875,5.7265625,1.0,0.00010992094757966697,0.0014692159602418542
2193532,0.13936688005924225,0.017588909715414047,0.017588909715414047,1.0859375,5.6875,1.0,0.00010695968376239762,0.0015126389916986227
2246207,0.14307069778442383,0.020793678238987923,0.020793678238987923,1.15625,5.6015625,1.0,0.00011287105007795617,0.001540565979667008
2257896,0.14564192295074463,0.02141740545630455,0.02141740545630455,1.1484375,5.5703125,1.0,0.00011457339132903144,0.0015763312112540007
2361357,0.1313624233007431,0.01732422411441803,0.01732422411441803,1.171875,5.6484375,1.0,0.00010170154564548284,0.0014350807759910822
2363567,0.1374121904373169,0.02002008445560932,0.02002008445560932,1.1796875,5.6796875,1.0,0.00010762710007838905,0.0015203682705760002
2463207,0.12315049767494202,0.016121234744787216,0.016121234744787216,1.078125,5.890625,1.0,9.212501026922837e-05,0.0012984415516257286
2487175,0.13453719019889832,0.019603922963142395,0.019603922963142395,1.09375,5.6484375,1.0,0.00010135235788766295,0.0014456909848377109
2539285,0.1260276734828949,0.01688365451991558,0.01688365451991558,1.1171875,5.75,1.0,9.522421169094741e-05,0.001301057287491858
2552594,0.12793846428394318,0.01608492247760296,0.01608492247760296,1.1484375,5.6875,1.0,9.67547603067942e-05,0.0013476865133270621
2553703,0.13122670352458954,0.018174031749367714,0.018174031749367714,1.1796875,5.7109375,1.0,0.00010008703247876838,0.0013726992765441537
2698413,0.12123767286539078,0.017849992960691452,0.017849992960691452,1.109375,5.6015625,1.0,9.263702668249607e-05,0.0012901226291432977
