step,reward,win_rate,mean_steps
182,5.676553143712574,0.0,65.46875
10355,7.157092065868264,0.0,46.1875
20357,7.140858907185629,0.0,42.125
30417,6.347445733532934,0.0,42.40625
40549,7.549026946107785,0.0,43.5625
50636,7.810394835329342,0.0,44.40625
60775,7.573212949101796,0.0,43.625
70901,8.435254491017965,0.0,44.6875
81059,8.140999251497005,0.0,44.40625
91068,9.155782185628741,0.0,46.28125
101085,9.089071856287426,0.0,46.84375
111133,9.843328967065867,0.0,44.15625
121285,10.768197979041915,0.0,49.0625
131302,10.461919910179638,0.0,52.0
141357,10.179547155688622,0.0,45.71875
151379,10.886321107784427,0.0,46.3125
161486,10.589913922155688,0.0,47.71875
171526,10.258794910179638,0.0,47.25
181686,11.041541916167663,0.0,48.96875
191828,11.214118637724548,0.0,57.65625
201845,11.357082709580833,0.0,65.6875
211995,11.628461826347301,0.0,60.46875
222163,11.038407559880238,0.0,43.8125
232256,11.845247005988021,0.0,53.5
242463,11.792477544910177,0.0,50.65625
252569,11.87804079341317,0.0,58.59375
262776,12.053143712574848,0.0,58.78125
272793,12.107316616766465,0.0,54.5625
282878,12.284852170658679,0.0,59.28125
292927,12.086732784431135,0.0,63.78125
302977,12.244760479041915,0.0,57.21875
313112,11.92790980538922,0.0,56.125
323304,12.113444985029938,0.0,56.9375
333348,12.441336077844307,0.0,61.75
343358,12.885759730538918,0.0,66.75
353574,12.682120134730535,0.0,67.59375
363793,12.795237649700596,0.0,65.6875
373838,13.417711452095801,0.0,92.0
383887,12.458972679640716,0.0,65.0625
394061,12.510338697604785,0.0,64.78125
404129,12.632812499999993,0.0,77.5625
414267,13.683663922155686,0.03125,67.96875
424347,13.098895958083826,0.0,81.1875
434450,12.681511976047899,0.0,65.71875
444802,11.938014595808383,0.0,52.0
454893,12.749906437125745,0.0,65.5625
464962,13.34908308383233,0.0,77.4375
475166,13.032279191616762,0.0,73.90625
485402,13.782092065868255,0.0,92.90625
495508,13.735029940119755,0.03125,97.96875
505581,13.312967814371252,0.0,88.84375
515734,13.272735778443106,0.0,90.1875
525882,13.844919535928138,0.0,84.59375
536095,12.999438622754482,0.0,94.09375
546275,13.830370508982028,0.0,99.96875
556693,13.447604790419156,0.0,92.96875
566999,13.977404565868255,0.0,91.15625
577017,13.182915419161668,0.0,85.78125
587096,14.333364520958074,0.0,93.28125
597164,13.748690119760472,0.0,93.0
607292,14.367047155688612,0.0,105.3125
617469,13.740971182634723,0.0,90.0
627746,14.734468562874245,0.0,89.0
637804,14.317178143712567,0.0,90.90625
647916,14.276197604790411,0.0,99.34375
658111,14.950271332335321,0.03125,87.59375
668281,13.174915793413167,0.0,68.8125
678457,13.959580838323344,0.0,94.65625
