step,reward,win_rate,mean_steps
437,4.853095518867926,0.0,58.0625
10800,5.2619988207547195,0.0,58.1875
21124,6.537765330188683,0.0,53.15625
31273,7.2810141509434,0.0,51.34375
41562,7.811409198113212,0.0,54.65625
51836,7.88375589622642,0.0,55.15625
62065,7.783991745283023,0.0,56.375
72259,7.987971698113212,0.0,52.71875
82273,8.083667452830193,0.0,54.0
92409,7.940300707547173,0.0,51.59375
102679,7.698319575471702,0.0,53.03125
112878,7.744781839622646,0.0,52.4375
123012,7.516391509433966,0.0,51.53125
133313,7.36754127358491,0.0,51.65625
143477,7.890300707547173,0.0,51.375
153497,8.01011202830189,0.0,51.09375
163843,7.759876179245286,0.0,50.28125
174081,7.335053066037739,0.0,48.59375
184347,7.752653301886797,0.0,51.46875
194417,7.595400943396229,0.0,49.625
204431,7.3611438679245325,0.0,48.6875
214707,7.476709905660381,0.0,49.0625
225043,7.6157724056603815,0.0,49.15625
235412,7.892511792452833,0.0,50.59375
245619,7.892069575471703,0.0,51.6875
255622,7.895902122641514,0.0,51.1875
265936,7.466155660377362,0.0,49.34375
276312,8.03667452830189,0.0,51.21875
286552,7.950707547169816,0.0,53.4375
296558,7.898702830188684,0.0,52.625
306649,7.94475235849057,0.0,53.125
316910,8.028744103773588,0.0,52.90625
326962,8.128891509433966,0.0,50.65625
337314,8.769487028301892,0.0,53.03125
347532,8.304186320754722,0.0,51.625
357559,7.741951650943399,0.0,52.15625
367743,7.8732016509434,0.0,52.6875
378012,7.7372051886792494,0.0,53.9375
388417,7.9694870283018915,0.0,57.96875
398795,8.042688679245288,0.0,53.3125
409227,8.40439268867925,0.0,54.8125
419578,9.052329009433969,0.0,59.21875
429692,9.627535377358498,0.0,58.3125
439851,8.600854952830193,0.0,54.71875
450131,8.613472877358497,0.0,53.65625
460171,8.915772405660382,0.0,55.25
470388,8.565359669811325,0.0,52.34375
480750,8.74932193396227,0.0,53.4375
491076,8.572022405660382,0.0,53.34375
501160,9.041774764150947,0.0,54.625
511381,9.289180424528308,0.0,54.96875
521775,8.98596698113208,0.0,55.125
532176,9.021992924528307,0.0,54.84375
542457,8.909050707547177,0.0,55.75
552847,9.551650943396233,0.0,60.0625
563224,9.138295990566043,0.0,55.03125
573546,9.179422169811327,0.0,53.3125
583848,9.474793632075478,0.0,58.71875
593996,9.05056014150944,0.0,52.78125
604356,9.831987028301892,0.0,54.0625
614586,9.484640330188684,0.0,52.96875
624781,9.22066627358491,0.0,53.6875
634818,9.628272405660383,0.0,53.65625
644961,9.48122051886793,0.0,53.03125
655173,9.805955188679249,0.0,54.21875
665457,9.441067216981137,0.0,53.3125
675622,9.656957547169817,0.0,55.15625
686005,9.16624410377359,0.0,54.84375
696060,9.216509433962269,0.0,53.09375
706408,9.658667452830194,0.0,54.875
716735,9.557399764150949,0.0,55.3125
727014,9.608402122641515,0.0,58.75
737190,9.062264150943403,0.0,57.5
747365,9.48057193396227,0.0,53.46875
757485,9.8105837264151,0.0,55.71875
767722,9.252889150943401,0.0,54.375
777945,9.935347877358497,0.0,61.65625
788117,9.64885023584906,0.0,54.59375
798225,9.631574292452836,0.0,54.09375
808640,9.614268867924533,0.0,54.6875
818923,10.073702830188687,0.0,58.90625
829058,9.675972877358497,0.0,54.53125
839456,9.463354952830194,0.0,54.375
849869,10.033107311320759,0.0,56.625
860017,9.41506485849057,0.0,59.0625
870337,8.96311910377359,0.0,54.875
880595,9.4668337264151,0.0,54.78125
890599,9.459581367924535,0.0,55.28125
900896,9.251444575471703,0.0,54.96875
911260,9.384551886792458,0.0,58.0
921575,9.570400943396232,0.0,53.28125
931848,9.70790094339623,0.0,53.8125
942259,10.059109669811328,0.0,58.90625
952421,9.84764150943397,0.0,59.40625
962599,9.836733490566044,0.0,58.71875
973000,10.051297169811326,0.0,64.65625
983281,10.469015330188686,0.0,61.53125
993642,9.616273584905667,0.0,54.5625
1003943,9.877034198113211,0.0,56.09375
1014419,9.981987028301893,0.0,60.21875
1024525,9.711261792452834,0.0,54.53125
1034675,9.892806603773591,0.0,54.96875
1045059,10.153390330188685,0.0,54.3125
1055395,10.453007075471703,0.0,57.625
1065496,9.891155660377365,0.0,58.21875
1075604,10.18540683962265,0.0,56.5625
1085838,10.382045990566041,0.0,58.90625
1096268,10.13974056603774,0.0,58.6875
1106525,10.431515330188684,0.0,56.75
1116769,10.405866745283024,0.0,59.5
1127101,10.703125000000005,0.0,56.59375
1137192,10.59065448113208,0.0,57.71875
1147363,10.974734669811326,0.0,59.09375
1157714,10.592452830188684,0.0,56.5625
1167817,10.598791273584911,0.0,57.78125
1178075,10.71533018867925,0.0,56.96875
1188394,10.158726415094346,0.0,58.90625
1198568,10.421020047169819,0.0,56.625
1208577,10.376650943396234,0.0,60.84375
1219000,11.02567806603774,0.0,55.6875
1229024,10.83623231132076,0.0,58.8125
1239180,11.05380306603774,0.0,57.71875
1249208,10.642659198113213,0.0,54.9375
1259582,10.677535377358495,0.0,56.84375
1269744,10.771403301886798,0.0,56.46875
1279790,11.149823113207553,0.0,56.40625
1290127,11.224115566037742,0.0,55.59375
1300188,10.736733490566046,0.0,61.15625
1310392,10.770695754716987,0.0,56.53125
1320467,10.708549528301894,0.0,60.5
1330533,10.76730542452831,0.0,60.90625
1340962,10.893366745283025,0.0,59.15625
1351363,10.780218160377363,0.0,60.75
1361457,10.722022405660383,0.0,55.03125
1371656,11.190742924528305,0.0,56.21875
1381976,11.047081367924534,0.0,60.0
1392137,11.147612028301893,0.0,67.875
1402588,11.006957547169819,0.0,61.65625
1413108,11.005011792452835,0.0,58.96875
1423320,11.434846698113216,0.0,59.21875
1433394,10.906810141509439,0.0,59.28125
1443843,11.159817216981137,0.0,58.40625
1454221,10.989652122641516,0.0,60.5
1464502,11.642482311320762,0.0,62.28125
1474910,11.467305424528309,0.0,55.46875
1485283,11.247140330188685,0.0,62.9375
1495504,11.428744103773592,0.0,60.46875
1505964,11.139445754716988,0.0,65.5
1516444,11.009433962264156,0.0,58.9375
1526788,11.157429245283026,0.0,58.46875
1536987,11.828655660377363,0.0,59.0625
1546993,11.43779481132076,0.0,61.53125
1557419,11.334198113207554,0.0,60.34375
1567502,11.819811320754724,0.0,64.8125
1577776,11.615182783018874,0.0,60.0625
1588126,11.466656839622647,0.0,56.84375
1598157,11.490300707547176,0.0,57.90625
1608622,11.471167452830194,0.0,57.46875
1618649,11.740418632075478,0.0,62.03125
1628954,11.624852594339629,0.0,64.90625
1639491,11.510082547169816,0.0,60.46875
1649528,11.626326650943401,0.0,56.5
1659681,11.742895047169817,0.0,61.0625
1669956,11.415330188679249,0.0,56.1875
1680031,11.912617924528309,0.0,56.75
1690085,11.72373231132076,0.0,57.03125
1700305,11.402329009433966,0.0,57.4375
1710311,12.04386792452831,0.0,67.21875
1720633,11.989946933962269,0.0,57.625
1731072,11.769516509433966,0.0,65.03125
1741288,11.789711084905665,0.0,55.84375
1751337,11.73611438679246,0.0,57.5
1761752,11.721491745283023,0.0,59.375
1771756,11.529893867924535,0.0,60.21875
1781941,12.248791273584914,0.0,62.90625
1792361,11.630866745283026,0.0,55.875
1802401,12.017393867924534,0.0,59.65625
1812785,11.949734669811326,0.0,61.875
1823137,11.888472877358497,0.0,61.9375
1833524,11.725795990566043,0.0,59.0
1843757,11.893042452830194,0.0,64.0625
1854191,11.738590801886799,0.0,68.65625
1864222,11.584581367924535,0.0,64.375
1874304,12.270931603773594,0.0,73.28125
1884775,11.653183962264158,0.0,60.4375
1894950,12.156397405660385,0.0,58.75
1905150,12.005483490566046,0.0,61.34375
1915544,12.159375000000008,0.0,60.5
1925836,11.844545990566044,0.0,62.90625
1935932,12.126533018867931,0.0,58.09375
1946211,11.94602004716982,0.0,68.1875
1956533,11.765241745283024,0.0,67.0
1966724,11.99684551886793,0.0,57.5625
1976979,12.217895047169817,0.0,56.40625
1987398,11.819870283018874,0.0,56.84375
1997868,12.14189268867925,0.0,59.1875
2008274,13.095666273584914,0.0,71.125
2018407,12.138030660377364,0.0,59.4375
2028527,12.091981132075478,0.0,60.46875
2038910,12.388237028301894,0.0,61.46875
2049111,12.444457547169819,0.0,62.34375
2059457,12.48897405660378,0.0,59.96875
2069644,12.075707547169818,0.0,57.15625
2079718,12.484375000000007,0.0,63.4375
2089780,12.27034198113208,0.0,57.5625
2099976,12.936025943396235,0.0,68.4375
2110327,12.654628537735858,0.0,62.5625
2120512,12.753390330188685,0.0,59.28125
2130877,12.176886792452837,0.0,62.96875
2141102,12.405807783018874,0.0,57.96875
2151274,12.497228773584913,0.0,60.9375
2161567,12.685170990566045,0.0,66.25
2171890,13.128478773584913,0.0,78.03125
2181893,12.273260613207556,0.03125,66.59375
2192070,12.272612028301895,0.0,67.65625
2202434,12.410760613207554,0.0,66.0
2212946,11.956279481132084,0.0,60.6875
2223017,12.379274764150953,0.0,67.625
2233101,12.324498820754723,0.0,66.375
2243217,12.347022405660386,0.0,67.4375
2253429,12.563354952830196,0.0,63.1875
