step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
4237008,-0.035222895443439484,0.04769397899508476,0.04769397899508476,1.0625,5.1171875,0.0,0.00038988603046163917,0.003718758001923561
3024087,-0.03998750448226929,0.026229791343212128,0.026229791343212128,1.1484375,5.4921875,0.0,0.000405275757657364,0.003859949763864279
8751585,-0.022904062643647194,0.00988878682255745,0.00988878682255745,1.2890625,4.5234375,0.0859375,0.00036043798900209367,0.0034722276031970978
3061977,-0.03956723213195801,0.02715832181274891,0.02715832181274891,1.078125,5.3203125,0.0,0.00041536902426742017,0.0039434670470654964
4317125,-0.03492496535181999,0.04255160689353943,0.04255160689353943,1.0859375,5.1796875,0.0,0.000387501873774454,0.003758066799491644
4319109,-0.03564466908574104,0.03991099074482918,0.03991099074482918,1.1015625,5.3671875,0.0,0.0003858699055854231,0.0037892472464591265
8762655,-0.019925279542803764,0.01054970733821392,0.01054970733821392,1.3515625,4.171875,0.125,0.00036145735066384077,0.00356679898686707
4324769,-0.035039693117141724,0.043904900550842285,0.043904900550842285,1.0625,5.1953125,0.0,0.00039287132676690817,0.0038278440479189157
4326148,-0.035228848457336426,0.0424480177462101,0.0424480177462101,1.1015625,5.296875,0.0,0.00038718272116966546,0.0037736103404313326
8766887,-0.01958741433918476,0.010383001528680325,0.010383001528680325,1.421875,4.1328125,0.1328125,0.00036606064531952143,0.0035762647166848183
4342457,-0.03531034663319588,0.040087442845106125,0.040087442845106125,1.1015625,5.1953125,0.0,0.0003903148171957582,0.0037902621552348137
8783168,-0.02057436853647232,0.009953317232429981,0.009953317232429981,1.3828125,4.3671875,0.125,0.0003609279519878328,0.003504773136228323
4374356,-0.03535911440849304,0.04317237064242363,0.04317237064242363,1.1328125,5.3046875,0.0,0.0003860309661831707,0.003774643409997225
4381789,-0.03488688915967941,0.04490924999117851,0.04490924999117851,1.109375,5.1875,0.0,0.0003882971068378538,0.0037553277797997
3128131,-0.04017576947808266,0.028305675834417343,0.028305675834417343,1.140625,5.5078125,0.0,0.00040504540083929896,0.003949552308768034
4403377,-0.03564466908574104,0.042627982795238495,0.042627982795238495,1.1484375,5.1796875,0.0,0.0003992561250925064,0.0037979010958224535
8827510,-0.020408162847161293,0.010430621914565563,0.010430621914565563,1.2734375,4.3046875,0.1171875,0.0003599199990276247,0.00352091109380126
8828460,-0.020429879426956177,0.00860845297574997,0.00860845297574997,1.3359375,4.3671875,0.125,0.0003607040271162987,0.0034878423903137445
