step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
78167,-0.021301576867699623,0.06202836334705353,0.06202836334705353,1.0546875,8.3671875,0.0,0.00012359526590444148,0.0008465636637993157
79183,-0.021772410720586777,0.054557278752326965,0.054557278752326965,1.0390625,8.453125,0.0,0.0001222786377184093,0.0008110171766020358
145200,-0.021672355011105537,0.03142905235290527,0.03142905235290527,1.0625,7.5625,0.0,0.0001556314673507586,0.001204577274620533
149517,-0.02149803750216961,0.03744641691446304,0.03744641691446304,1.09375,7.5390625,0.0,0.00015820948465261608,0.0011704975040629506
185491,-0.022460080683231354,0.04304647445678711,0.04304647445678711,1.0390625,7.46875,0.0,0.00016460454207845032,0.001242726924829185
218448,-0.022385450080037117,0.036181263625621796,0.036181263625621796,1.0390625,7.578125,0.0,0.00016387799405492842,0.0012064113980159163
239642,-0.022398589178919792,0.04555296525359154,0.04555296525359154,1.1015625,7.0078125,0.0,0.0001891714782686904,0.0015601874329149723
250509,-0.022272886708378792,0.036370884627103806,0.036370884627103806,1.1015625,6.9140625,0.0,0.0001901486684801057,0.0015356509247794747
262394,-0.02203182317316532,0.04458535090088844,0.04458535090088844,1.09375,6.8984375,0.0,0.00018724794790614396,0.0016737994737923145
276235,-0.022967880591750145,0.03778155893087387,0.03778155893087387,1.09375,6.7734375,0.0,0.0002032128832070157,0.001637031207792461
283196,-0.02178799919784069,0.0374072901904583,0.0374072901904583,1.09375,6.734375,0.0,0.00019417930161580443,0.0015980248572304845
287814,-0.022723238915205002,0.03869006410241127,0.03869006410241127,1.0625,6.6328125,0.0,0.0001982846442842856,0.0017157797701656818
445952,-0.021176470443606377,0.040258947759866714,0.040258947759866714,1.078125,6.4375,0.0,0.00019789629732258618,0.0020113596692681313
476929,-0.02266690321266651,0.041775401681661606,0.041775401681661606,1.0859375,6.6640625,0.0,0.0002018764935201034,0.002066453220322728
477970,-0.021604938432574272,0.04627528786659241,0.04627528786659241,1.046875,6.5234375,0.0,0.00019693112699314952,0.0020074916537851095
494664,-0.02225727215409279,0.03840247914195061,0.03840247914195061,1.046875,6.7109375,0.0,0.00019400495511945337,0.001962479669600725
568683,-0.021366797387599945,0.04751133918762207,0.04751133918762207,1.078125,6.4453125,0.0,0.00020236853742972016,0.002181390766054392
590878,-0.019191762432456017,0.04747797176241875,0.04747797176241875,1.125,6.453125,0.0,0.00018456009274814278,0.0019356608390808105
704599,-0.019393181428313255,0.040510404855012894,0.040510404855012894,1.1015625,6.5625,0.0,0.000191061946679838,0.0019837848376482725
710722,-0.01920674555003643,0.043693460524082184,0.043693460524082184,1.09375,6.53125,0.0,0.0001908926060423255,0.002030515344813466
718822,-0.020205259323120117,0.04283322021365166,0.04283322021365166,1.0703125,6.6484375,0.0,0.00019550800789147615,0.0020592627115547657
745720,-0.02071346342563629,0.043398112058639526,0.043398112058639526,1.0546875,6.515625,0.0,0.00020190849318169057,0.0020607593469321728
828905,-0.018691588193178177,0.0420084223151207,0.0420084223151207,1.0546875,6.4375,0.0,0.00019474288274068385,0.0020416032057255507
884604,-0.019116071984171867,0.03933412954211235,0.03933412954211235,1.0546875,6.265625,0.0,0.0002004775742534548,0.0021146030630916357
1052135,-0.020566802471876144,0.037345364689826965,0.037345364689826965,1.0390625,6.1171875,0.0,0.00020641559967771173,0.0023219906724989414
1054145,-0.01849346049129963,0.036615125834941864,0.036615125834941864,1.0546875,5.953125,0.0,0.00019708505715243518,0.0021677115000784397
1134233,-0.019891789183020592,0.048641931265592575,0.048641931265592575,1.0625,5.9296875,0.0,0.00020849936117883772,0.0024743780959397554
1140549,-0.018775759264826775,0.04802864417433739,0.04802864417433739,1.1015625,5.9453125,0.0,0.00019721858552657068,0.002323663327842951
1146020,-0.01693241111934185,0.04352499172091484,0.04352499172091484,1.09375,5.765625,0.0,0.00019242145936004817,0.0022143484093248844
1303707,-0.019239719957113266,0.047903165221214294,0.047903165221214294,1.0703125,5.7265625,0.0,0.00020349453552626073,0.0024744190741330385
1321116,-0.01888228952884674,0.046109989285469055,0.046109989285469055,1.1015625,5.8515625,0.0,0.00020301960466895252,0.002421135315671563
1344164,-0.019171779975295067,0.048596546053886414,0.048596546053886414,1.09375,5.796875,0.0,0.00020369379490148276,0.002415816532447934
1372540,-0.016543861478567123,0.04451342672109604,0.04451342672109604,1.0859375,5.640625,0.0,0.00019031972624361515,0.002290264470502734
1383860,-0.019620055332779884,0.045385416597127914,0.045385416597127914,1.078125,5.6875,0.0,0.00020858633797615767,0.0024832680355757475
1401378,-0.019681349396705627,0.051000241190195084,0.051000241190195084,1.0390625,5.609375,0.0,0.00021196441957727075,0.002472927561029792
1514029,-0.016203079372644424,0.04271795600652695,0.04271795600652695,1.0625,5.4921875,0.0,0.00019039724429603666,0.002218062523752451
1640416,-0.015226444229483604,0.0424065887928009,0.0424065887928009,1.0703125,5.6875,0.0,0.0001779193407855928,0.002134231384843588
1687762,-0.012965775094926357,0.04577628895640373,0.04577628895640373,1.109375,5.34375,0.0,0.00016851119289640337,0.0019894482102245092
1703828,-0.014775857329368591,0.04876987263560295,0.04876987263560295,1.0859375,5.3984375,0.0,0.0001824230857891962,0.0022369043435901403
1796925,-0.013880507089197636,0.044670525938272476,0.044670525938272476,1.1328125,5.1875,0.0,0.00018010634812526405,0.002141017699614167
1823511,-0.01306427177041769,0.04807093366980553,0.04807093366980553,1.125,5.2890625,0.0,0.0001741353189572692,0.002045280998572707
1866979,-0.013912209309637547,0.04446425288915634,0.04446425288915634,1.1015625,5.171875,0.0,0.00017935708456207067,0.0021504389587789774
1905807,-0.014656144194304943,0.041292134672403336,0.041292134672403336,1.078125,5.0390625,0.0,0.00018856961105484515,0.0021754263434559107
1921210,-0.013131899759173393,0.03818704932928085,0.03818704932928085,1.0859375,5.1015625,0.0,0.00017935405776370317,0.0020796956960111856
1929261,-0.013418079353868961,0.041651804000139236,0.041651804000139236,1.0625,5.234375,0.0,0.00017470450256951153,0.0020938366651535034
1941136,-0.012933501042425632,0.0416373647749424,0.0416373647749424,1.09375,5.0546875,0.0,0.0001749948423821479,0.002073790645226836
1974175,-0.015223231166601181,0.04683895781636238,0.04683895781636238,1.0859375,5.09375,0.0,0.00019331226940266788,0.00232326821424067
1982923,-0.016468683257699013,0.04983514919877052,0.04983514919877052,1.046875,5.296875,0.0,0.00019541273650247604,0.0023928890004754066
2059847,-0.015898041427135468,0.0456097237765789,0.0456097237765789,1.0703125,5.078125,0.0,0.00019865890499204397,0.00236325291916728
2061335,-0.014763406477868557,0.04923704266548157,0.04923704266548157,1.1328125,5.1875,0.0,0.0001874972804216668,0.0023116804659366608
2131278,-0.012480499222874641,0.04522869735956192,0.04522869735956192,1.0703125,4.9921875,0.0,0.00017224661132786423,0.002094473224133253
2150142,-0.01467114221304655,0.051427584141492844,0.051427584141492844,1.078125,5.1640625,0.0,0.00018813680799212307,0.002274224068969488
2187961,-0.01683778315782547,0.04886193946003914,0.04886193946003914,1.0546875,5.3359375,0.0,0.00020151640637777746,0.00241390080191195
2197941,-0.01343144103884697,0.0512106791138649,0.0512106791138649,1.1015625,4.921875,0.0,0.00018164281209465116,0.0021960902959108353
2199205,-0.015610771253705025,0.048347108066082,0.048347108066082,1.0625,5.2421875,0.0,0.00019227826851420105,0.002304802881553769
2303416,-0.012016604654490948,0.044808339327573776,0.044808339327573776,1.0859375,4.90625,0.0,0.00017137039685621858,0.0020475059282034636
2338504,-0.012318029068410397,0.04824821278452873,0.04824821278452873,1.1015625,4.90625,0.0,0.00017293823475483805,0.002134080044925213
2344512,-0.013174476101994514,0.05306496471166611,0.05306496471166611,1.0703125,4.90625,0.0,0.00018203104264102876,0.002157340059056878
2417349,-0.011429781094193459,0.05271804705262184,0.05271804705262184,1.1484375,5.0,0.0,0.00016291016072500497,0.002013434423133731
2481586,-0.010771263390779495,0.06283440440893173,0.06283440440893173,1.171875,4.84375,0.0,0.00016262391000054777,0.0019392826361581683
2521357,-0.011256048455834389,0.05352802574634552,0.05352802574634552,1.125,4.8046875,0.0,0.00016641188994981349,0.0020326306112110615
2528527,-0.013135351240634918,0.0581543855369091,0.0581543855369091,1.1484375,4.9765625,0.0,0.00017859578656498343,0.0021542164031416178
2625543,-0.011490650475025177,0.05887538194656372,0.05887538194656372,1.140625,4.8828125,0.0,0.00016874786524567753,0.0020170549396425486
2650029,-0.011569730937480927,0.05522529408335686,0.05522529408335686,1.09375,4.8515625,0.0,0.0001703854650259018,0.0021026642061769962
2757854,-0.012659633532166481,0.05872049555182457,0.05872049555182457,1.1171875,5.078125,0.0,0.00017662381287664175,0.002139096613973379
2867297,-0.01293675322085619,0.05798781290650368,0.05798781290650368,1.0859375,4.6953125,0.0,0.00018135952996090055,0.0022327580954879522
3018819,-0.010233086533844471,0.060583632439374924,0.060583632439374924,1.15625,4.5546875,0.0,0.00016302481526508927,0.002025686204433441
3092418,-0.01204571221023798,0.07479477673768997,0.07479477673768997,1.1015625,4.40625,0.0,0.00018472429655957967,0.0022726531606167555
