step,reward,TD_Loss,Final Loss,ally_alive,enemy_alive,t_win_rate,intrinsic_1,intrinsic_2
91872,0.11819417029619217,0.1885383278131485,0.1885383278131485,1.046875,13.09375,1.0,0.00013354059774428606,0.0025793365202844143
93063,0.11440494656562805,0.1510426104068756,0.1510426104068756,1.0625,13.2421875,1.0,0.0001264849997824058,0.0023519459646195173
169526,0.1272389143705368,0.09122325479984283,0.09122325479984283,1.0390625,12.3515625,1.0,0.00015764066483825445,0.0018462323350831866
174083,0.13013812899589539,0.10911545902490616,0.10911545902490616,1.0390625,12.359375,1.0,0.00016300255083478987,0.001866725506260991
217263,0.1269030123949051,0.08477507531642914,0.08477507531642914,1.1015625,12.3671875,1.0,0.00016308636986650527,0.0017368356930091977
257262,0.13166289031505585,0.09484230726957321,0.09484230726957321,1.046875,12.078125,1.0,0.00017264207417611033,0.001984174596145749
283028,0.142172709107399,0.0726831927895546,0.0726831927895546,1.1015625,11.421875,1.0,0.00020352665160316974,0.002237599575892091
296166,0.1437695175409317,0.06709971278905869,0.06709971278905869,1.03125,11.3125,1.0,0.00020923581905663013,0.002225110772997141
310060,0.1446104198694229,0.07124343514442444,0.07124343514442444,1.1015625,11.09375,1.0,0.00021579056920018047,0.0021827309392392635
326720,0.14535319805145264,0.06194404885172844,0.06194404885172844,1.0625,10.984375,1.0,0.0002199025038862601,0.0022554683964699507
335178,0.14070509374141693,0.06855018436908722,0.06855018436908722,1.0546875,11.09375,1.0,0.0002104030136251822,0.0020985628943890333
340641,0.1443234086036682,0.06491660326719284,0.06491660326719284,1.0625,10.9609375,1.0,0.00021765487326774746,0.0022240153048187494
521377,0.1565539836883545,0.06037052720785141,0.06037052720785141,1.078125,10.3203125,1.0,0.00024592169211246073,0.0022220925893634558
557647,0.15559516847133636,0.07565519213676453,0.07565519213676453,1.0859375,10.3515625,1.0,0.00024325295817106962,0.0023672624956816435
558985,0.1573619395494461,0.06900772452354431,0.06900772452354431,1.0546875,10.0625,1.0,0.0002472786873113364,0.002377377822995186
578801,0.15921467542648315,0.0974646806716919,0.0974646806716919,1.1640625,10.125,1.0,0.0002525968593545258,0.0025436468422412872
664578,0.16336241364479065,0.08081403374671936,0.08081403374671936,1.0390625,9.9609375,1.0,0.00025135697796940804,0.002514519728720188
689675,0.16534523665905,0.09720736742019653,0.09720736742019653,1.0703125,10.0703125,1.0,0.0002511139027774334,0.0025865305215120316
814657,0.1714981496334076,0.09140602499246597,0.09140602499246597,1.078125,9.484375,1.0,0.00025563681265339255,0.00274748750962317
821631,0.17448356747627258,0.11635337769985199,0.11635337769985199,1.0546875,9.640625,1.0,0.00025878442102111876,0.0028813148383051157
830501,0.17509077489376068,0.0871717557311058,0.0871717557311058,1.0859375,9.5078125,1.0,0.0002571043442003429,0.0028685692232102156
